n,mae,rmse,wape_pct,bias,absolute_error_sum,squared_error_sum,actual_abs_sum,variant,seed,month,target,lead,population,unit
2093,213.42351176948554,308.33821681442225,5.599549532246439,93.67360332080904,446695.41013353324,198986650.29978704,7977345.4554,mlp,3407,11,pv,12–18h,generating,千瓦
4320,102.67263890389259,213.64693512349217,5.580400045968192,41.48183118805472,443545.80006481597,197186455.6746984,7948279.628899999,mlp,3407,11,pv,18–24h,all,千瓦
2092,211.90017738998466,307.0118996319364,5.577246798011782,85.54057445861777,443295.17109984794,197184193.23065647,7948279.628899999,mlp,3407,11,pv,18–24h,generating,千瓦
17280,0.03439182674449627,0.044667881649001,4.497614899971434,-2.4361586675599878e-05,594.2907661448955,34.477395569438286,13213.464899999999,mlp,3407,11,price,all,all,元/千瓦时
4320,0.033917084842004154,0.04338647375289654,4.456752845333571,0.0015431684937962779,146.52180651745795,8.13190797235057,3287.6358999999998,mlp,3407,11,price,0–6h,all,元/千瓦时
4320,0.03448013786675202,0.04413458596670075,4.523267847785886,0.0003169848686291111,148.95419558436873,8.414762450913067,3293.066,mlp,3407,11,price,6–12h,all,元/千瓦时
4320,0.034657463214060776,0.04533383498047661,4.524095258242192,-0.0009527308790606483,149.72024108474255,8.878276486240207,3309.3963,mlp,3407,11,price,12–18h,all,元/千瓦时
4320,0.034512621055168134,0.04577635008207489,4.486249529981941,-0.0010048688300671401,149.09452295832634,9.052448659934448,3323.3667,mlp,3407,11,price,18–24h,all,元/千瓦时
17280,108.35619946313729,201.87804293686244,5.860861876592888,25.478678920031783,1872395.1267230124,704241980.1219056,31947436.505900003,mlp,3407,11,pv_corrected,all,all,千瓦
8374,212.37109025568557,286.27486445873797,5.56662976534183,41.35084246671214,1778395.509801111,686276917.6267551,31947436.505899996,mlp,3407,11,pv_corrected,all,generating,千瓦
4320,87.79998813190372,157.66569600712864,4.7347448544422654,3.9030806417145523,379295.94872982404,107388597.73282114,8010905.7698,mlp,3407,11,pv_corrected,0–6h,all,千瓦
2095,170.28992223435722,221.92502582045094,4.453396374051785,-2.709906098634275,356757.38708097837,103180252.29392937,8010905.7698,mlp,3407,11,pv_corrected,0–6h,generating,千瓦
4320,105.67043012269409,194.49764293960953,5.698435083022936,21.07561538134751,456496.25813003845,163422719.03115582,8010905.651800001,mlp,3407,11,pv_corrected,6–12h,all,千瓦
2094,206.93575696160175,275.6072750153668,5.409169623414913,32.413503053952624,433323.47507759405,159058920.86668324,8010905.6518,mlp,3407,11,pv_corrected,6–12h,generating,千瓦
4320,119.76678451294264,220.72914017923074,6.48577289260653,42.648706769830554,517392.50909591216,210476246.36081398,7977345.455399999,mlp,3407,11,pv_corrected,12–18h,all,千瓦
2093,235.69419687590764,313.53952112048046,6.183860995105159,76.52071581989037,493307.9540612747,205756616.52023524,7977345.4554,mlp,3407,11,pv_corrected,12–18h,generating,千瓦
4320,120.18759508500875,227.17794512085038,6.532362158968152,34.287312887234506,519210.41076723783,222954416.99711472,7948279.628899999,mlp,3407,11,pv_corrected,18–24h,all,千瓦
2092,236.6188783849253,323.01839473835525,6.227846989446824,59.233974420114215,495006.6935812637,218281127.9459074,7948279.628899999,mlp,3407,11,pv_corrected,18–24h,generating,千瓦
17280,129.5302370891204,164.54060286462627,2.9670510116694313,-7.703891255787032,2238282.4969,467831980.6454245,75437951.2889,periodic,none,11,load,all,all,千瓦
4320,125.7949360185185,156.5799558887549,2.9000568730158816,-2.4863881018518468,543434.1235999999,105914660.77205756,18738740.217699997,periodic,none,11,load,0–6h,all,千瓦
4320,127.84728159722222,160.87118299936992,2.939522404829263,-5.684185069444439,552300.2565,111799602.08474441,18788775.1967,periodic,none,11,load,6–12h,all,千瓦
4320,131.72823703703702,169.42941384798203,3.0106108410974604,-10.398262499999996,569065.9839999999,124011329.5160817,18902010.722599998,periodic,none,11,load,12–18h,all,千瓦
4320,132.7504937037037,170.85459777719376,3.016989194092585,-12.246729351851847,573482.1328,126106388.27254081,19008425.1519,periodic,none,11,load,18–24h,all,千瓦
17280,111.54629015046295,234.8092934750308,6.033410203175545,14.158117581018518,1927519.8937999997,952739786.3427615,31947436.505900003,periodic,none,11,pv,all,all,千瓦
8374,230.17254599952233,337.30333138841985,6.033238065420489,29.20913281585861,1927464.9002,952739601.900591,31947436.505899996,periodic,none,11,pv,all,generating,千瓦
4320,111.5344955787037,234.5233030500344,6.014663444381388,14.00095923611111,481829.0209,237605096.18951255,8010905.7698,periodic,none,11,pv,0–6h,all,千瓦
2095,229.98342362768494,336.77187882459856,6.014491823338836,28.864150596658718,481815.27249999996,237605050.07896996,8010905.7698,periodic,none,11,pv,0–6h,generating,千瓦
4320,111.53448793981481,234.52330304952423,6.0146631210384545,14.000950949074074,481828.98789999995,237605096.18847883,8010905.651800001,periodic,none,11,pv,6–12h,all,千瓦
2094,230.09323758357212,336.8522827593136,6.014491499993377,28.87791771728749,481815.2395,237605050.07793623,8010905.6518,periodic,none,11,pv,6–12h,generating,千瓦
4320,111.41052430555555,234.85557626914795,6.0332533884966,14.133737222222223,481293.465,238278852.16436258,7977345.455399999,periodic,none,11,pv,12–18h,all,千瓦
2093,229.94730845676062,337.4101115836081,6.033081045452452,29.16578901098901,481279.7166,238278806.05381998,7977345.4554,periodic,none,11,pv,12–18h,generating,千瓦
4320,111.70565277777777,235.33405226932575,6.0713568536941995,14.496822916666664,482568.42,239250741.8004075,7948279.628899999,periodic,none,11,pv,18–24h,all,千瓦
2092,230.6666690248566,338.17832173220444,6.071183880413918,29.92950602294455,482554.6716,239250695.68986487,7948279.628899999,periodic,none,11,pv,18–24h,generating,千瓦
17280,0.039307071759259266,0.05123750946481891,5.140409462169155,-0.009387592592592593,679.2262000000001,45.36487946,13213.464899999999,periodic,none,11,price,all,all,元/千瓦时
4320,0.03866951388888889,0.04959010647016421,5.081228733388634,-0.008309421296296297,167.0523,10.623651809999998,3287.6358999999998,periodic,none,11,price,0–6h,all,元/千瓦时
4320,0.03877527777777778,0.049687643221316996,5.086724651130588,-0.008823750000000002,167.5092,10.66548336,3293.066,periodic,none,11,price,6–12h,all,元/千瓦时
4320,0.039694999999999994,0.05223801647977018,5.181682230079244,-0.009964537037037037,171.48239999999998,11.788460780000001,3309.3963,periodic,none,11,price,12–18h,all,元/千瓦时
4320,0.04008849537037037,0.0533317784278546,5.211049987351681,-0.010452662037037038,173.1823,12.28728351,3323.3667,periodic,none,11,price,18–24h,all,元/千瓦时
17280,160.4962339834105,342.1135088796141,8.681056217831909,-19.512404837962972,2773374.923233333,2022479763.1128886,31947436.505900003,periodic,none,11,pv_corrected,all,all,千瓦
8374,322.14396050274667,489.9068487901789,8.443974917210669,-49.30926123517237,2697633.5252500004,2009833025.3960154,31947436.505899996,periodic,none,11,pv_corrected,all,generating,千瓦
4320,90.04573400848766,164.78309537581382,4.855850038620269,-12.370002962962971,388997.57091666665,117302984.01346129,8010905.7698,periodic,none,11,pv_corrected,0–6h,all,千瓦
2095,176.49236753778837,233.37291684574228,4.615601788571505,-34.69425953460622,369751.50999166665,114099813.87430301,8010905.7698,periodic,none,11,pv_corrected,0–6h,generating,千瓦
4320,133.2804561265432,252.76921888416211,7.187346793146845,-11.848956759259265,575771.5704666667,276014641.0261369,8010905.651800001,periodic,none,11,pv_corrected,6–12h,all,千瓦
2094,265.8379320518943,360.98615985921555,6.948835174354945,-33.569452698185295,556664.6297166666,272871249.93513715,8010905.6518,periodic,none,11,pv_corrected,6–12h,generating,千瓦
4320,180.10641572916666,367.7865624246653,9.753366208095178,-6.008199652777785,778059.71595,584353247.7606577,7977345.455399999,periodic,none,11,pv_corrected,12–18h,all,千瓦
2093,362.49222926023253,526.8756621485023,9.510635337073092,-21.652605164038864,758696.2358416667,581012537.3217368,7977345.4554,periodic,none,11,pv_corrected,12–18h,generating,千瓦
4320,238.55233006944445,491.78644734741414,12.96564934823037,-47.82245997685185,1030546.0659,1044808890.3126329,7948279.628899999,periodic,none,11,pv_corrected,18–24h,all,千瓦
2092,483.99672547801146,705.7024707212277,12.73887176815554,-107.36995377629064,1012521.1497,1041849424.2648385,7948279.628899999,periodic,none,11,pv_corrected,18–24h,generating,千瓦
17280,663.4524981770834,1155.781697730537,15.197203758351389,-69.50490509837965,11464459.1685,23083165430.937485,75437951.2889,yesterday,none,11,load,all,all,千瓦
4320,659.4115567129629,1154.5752961215528,15.201971380708141,-64.24978527777775,2848657.925,5758750574.269221,18738740.217699997,yesterday,none,11,load,0–6h,all,千瓦
4320,661.915628449074,1155.2651145860264,15.219062897736034,-67.62425969907405,2859475.5149,5765633935.111286,18788775.1967,yesterday,none,11,load,6–12h,all,千瓦
4320,665.8065598611112,1156.5357040930778,15.216816775799412,-72.39976425925927,2876284.3386000004,5778323286.517749,18902010.722599998,yesterday,none,11,load,12–18h,all,千瓦
4320,666.6762476851852,1156.7492800947925,15.151394010734885,-73.74581115740742,2880041.39,5780457635.039225,19008425.1519,yesterday,none,11,load,18–24h,all,千瓦
17280,111.54629015046295,234.8092934750308,6.033410203175545,14.158117581018518,1927519.8937999997,952739786.3427615,31947436.505900003,yesterday,none,11,pv,all,all,千瓦
8374,230.17254599952233,337.30333138841985,6.033238065420489,29.20913281585861,1927464.9002,952739601.900591,31947436.505899996,yesterday,none,11,pv,all,generating,千瓦
4320,111.5344955787037,234.5233030500344,6.014663444381388,14.00095923611111,481829.0209,237605096.18951255,8010905.7698,yesterday,none,11,pv,0–6h,all,千瓦
2095,229.98342362768494,336.77187882459856,6.014491823338836,28.864150596658718,481815.27249999996,237605050.07896996,8010905.7698,yesterday,none,11,pv,0–6h,generating,千瓦
4320,111.53448793981481,234.52330304952423,6.0146631210384545,14.000950949074074,481828.98789999995,237605096.18847883,8010905.651800001,yesterday,none,11,pv,6–12h,all,千瓦
2094,230.09323758357212,336.8522827593136,6.014491499993377,28.87791771728749,481815.2395,237605050.07793623,8010905.6518,yesterday,none,11,pv,6–12h,generating,千瓦
4320,111.41052430555555,234.85557626914795,6.0332533884966,14.133737222222223,481293.465,238278852.16436258,7977345.455399999,yesterday,none,11,pv,12–18h,all,千瓦
2093,229.94730845676062,337.4101115836081,6.033081045452452,29.16578901098901,481279.7166,238278806.05381998,7977345.4554,yesterday,none,11,pv,12–18h,generating,千瓦
4320,111.70565277777777,235.33405226932575,6.0713568536941995,14.496822916666664,482568.42,239250741.8004075,7948279.628899999,yesterday,none,11,pv,18–24h,all,千瓦
2092,230.6666690248566,338.17832173220444,6.071183880413918,29.92950602294455,482554.6716,239250695.68986487,7948279.628899999,yesterday,none,11,pv,18–24h,generating,千瓦
17280,0.08475019097222222,0.12573240788651038,11.083264768804133,-0.008381811342592594,1464.4833,273.17327143,13213.464899999999,yesterday,none,11,price,all,all,元/千瓦时
4320,0.08431898148148148,0.12534855143647342,11.079633240408404,-0.007395555555555556,364.258,67.87696038,3287.6358999999998,yesterday,none,11,price,0–6h,all,元/千瓦时
4320,0.08455539351851853,0.12544828744051972,11.092377134257255,-0.007875625,365.27930000000003,67.98501859,3293.066,yesterday,none,11,price,6–12h,all,元/千瓦时
4320,0.08492004629629629,0.12589866462607788,11.085242344653615,-0.008905231481481481,366.8546,68.47404662000001,3309.3963,yesterday,none,11,price,12–18h,all,元/千瓦时
4320,0.0852063425925926,0.12623211813222557,11.07585870677467,-0.009350833333333336,368.0914,68.83724584000001,3323.3667,yesterday,none,11,price,18–24h,all,元/千瓦时
17280,160.4962339834105,342.1135088796141,8.681056217831909,-19.512404837962972,2773374.923233333,2022479763.1128886,31947436.505900003,issued,none,11,pv_corrected,all,all,千瓦
8374,322.14396050274667,489.9068487901789,8.443974917210669,-49.30926123517237,2697633.5252500004,2009833025.3960154,31947436.505899996,issued,none,11,pv_corrected,all,generating,千瓦
4320,90.04573400848766,164.78309537581382,4.855850038620269,-12.370002962962971,388997.57091666665,117302984.01346129,8010905.7698,issued,none,11,pv_corrected,0–6h,all,千瓦
2095,176.49236753778837,233.37291684574228,4.615601788571505,-34.69425953460622,369751.50999166665,114099813.87430301,8010905.7698,issued,none,11,pv_corrected,0–6h,generating,千瓦
4320,133.2804561265432,252.76921888416211,7.187346793146845,-11.848956759259265,575771.5704666667,276014641.0261369,8010905.651800001,issued,none,11,pv_corrected,6–12h,all,千瓦
2094,265.8379320518943,360.98615985921555,6.948835174354945,-33.569452698185295,556664.6297166666,272871249.93513715,8010905.6518,issued,none,11,pv_corrected,6–12h,generating,千瓦
4320,180.10641572916666,367.7865624246653,9.753366208095178,-6.008199652777785,778059.71595,584353247.7606577,7977345.455399999,issued,none,11,pv_corrected,12–18h,all,千瓦
2093,362.49222926023253,526.8756621485023,9.510635337073092,-21.652605164038864,758696.2358416667,581012537.3217368,7977345.4554,issued,none,11,pv_corrected,12–18h,generating,千瓦
4320,238.55233006944445,491.78644734741414,12.96564934823037,-47.82245997685185,1030546.0659,1044808890.3126329,7948279.628899999,issued,none,11,pv_corrected,18–24h,all,千瓦
2092,483.99672547801146,705.7024707212277,12.73887176815554,-107.36995377629064,1012521.1497,1041849424.2648385,7948279.628899999,issued,none,11,pv_corrected,18–24h,generating,千瓦
17280,129.5302370891204,164.54060286462627,2.9670510116694313,-7.703891255787032,2238282.4969,467831980.6454245,75437951.2889,weekly,none,11,load,all,all,千瓦
4320,125.7949360185185,156.5799558887549,2.9000568730158816,-2.4863881018518468,543434.1235999999,105914660.77205756,18738740.217699997,weekly,none,11,load,0–6h,all,千瓦
4320,127.84728159722222,160.87118299936992,2.939522404829263,-5.684185069444439,552300.2565,111799602.08474441,18788775.1967,weekly,none,11,load,6–12h,all,千瓦
4320,131.72823703703702,169.42941384798203,3.0106108410974604,-10.398262499999996,569065.9839999999,124011329.5160817,18902010.722599998,weekly,none,11,load,12–18h,all,千瓦
4320,132.7504937037037,170.85459777719376,3.016989194092585,-12.246729351851847,573482.1328,126106388.27254081,19008425.1519,weekly,none,11,load,18–24h,all,千瓦
17280,149.90355635416665,308.2248519519543,8.10811049995082,106.12754987268518,2590333.4538,1641644225.7546957,31947436.505900003,weekly,none,11,pv,all,all,千瓦
8374,309.0251820515882,442.74857003732154,8.100108044731833,218.69208054693098,2587776.8745,1641524204.965759,31947436.505899996,weekly,none,11,pv,all,generating,千瓦
4320,149.21124956018517,306.371577047143,8.046438400636596,105.14217567129629,644592.5981,405490506.720567,8010905.7698,weekly,none,11,pv,0–6h,all,千瓦
2095,307.3820240572793,439.92875960404467,8.038608353473084,216.50927980906923,643965.3404000001,405460671.8385482,8010905.7698,weekly,none,11,pv,0–6h,generating,千瓦
4320,149.2111824537037,306.37157700657843,8.046434900343186,105.14210370370371,644592.3082000001,405490506.6131906,8010905.651800001,weekly,none,11,pv,6–12h,all,千瓦
2094,307.5286512893982,440.03379207757246,8.038604170245158,216.61250028653293,643964.9957999999,405460671.7283323,8010905.6518,weekly,none,11,pv,6–12h,generating,千瓦
4320,150.33389847222222,309.384285399515,8.141084587986365,106.85159777777777,649442.4414,413504507.74536824,7977345.455399999,weekly,none,11,pv,12–18h,all,千瓦
2093,309.98537591973246,444.46720651463016,8.133023640850563,220.23691008122313,648799.3918000001,413474447.41686124,7977345.4554,weekly,none,11,pv,12–18h,generating,千瓦
4320,150.85789493055555,310.74831451062886,8.199335410022467,107.37432233796297,651706.1061,417158704.67556983,7948279.628899999,weekly,none,11,pv,18–24h,all,千瓦
2092,311.2080050191205,446.5335007537726,8.191044815947192,221.41401190248567,651047.1465,417128413.9820175,7948279.628899999,weekly,none,11,pv,18–24h,generating,千瓦
17280,0.039307071759259266,0.05123750946481891,5.140409462169155,-0.009387592592592593,679.2262000000001,45.36487946,13213.464899999999,weekly,none,11,price,all,all,元/千瓦时
