scenario,issue_hour,month,period,target,population,unit,n,absolute_error_sum,squared_error_sum,signed_error_sum,actual_abs_sum,mae,rmse,wape_pct,bias,name,seed,case_id,exploratory,label,date
2,0,7,monthly,load,pv_generating,kW,2784,796471.3281335079,349572079.20877624,81701.14025194704,16157122.530900002,286.0888391284152,354.35107397021113,4.929536968047874,29.346673941072932,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-07-01
2,0,7,monthly,pv,all,kW,4464,1224406.4818162364,1160011930.9083145,-878073.9585645294,12156607.0836,274.28460614163004,509.7639684392058,10.071942552688364,-196.7011555924125,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-07-01
2,0,7,monthly,pv,pv_generating,kW,2784,1223053.2683895703,1159989805.8067973,-879427.1719911958,12156607.0836,439.31511077211576,645.4943880153709,10.06081104685487,-315.88619683591804,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-07-01
2,0,7,monthly,net_load,all,kW,4464,2064260.0925338864,1719857335.9045386,1045966.1890279657,14558102.5933,462.4238558543652,620.7033918833223,14.179458341528038,234.31142227328976,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-07-01
2,0,7,monthly,net_load,pv_generating,kW,2784,1547284.3963714882,1484975568.1944249,961128.3122431426,6889702.4835,555.7774412253909,730.3399185458513,22.45792761120014,345.23287077699086,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-07-01
2,0,8,monthly,load,all,kW,4464,883843.3170898849,275165106.4864155,410435.1003962113,22521670.3527,197.9935746169097,248.27591279140412,3.924412813297064,91.94334686295056,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-08-01
2,0,8,monthly,load,pv_generating,kW,2668,531501.3517930823,165188390.75512952,280356.2396950625,14745514.2869,199.21340022229472,248.82662475824264,3.604495180376796,105.08104936096797,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-08-01
2,0,8,monthly,pv,all,kW,4464,1220361.5087200587,1096417043.0856063,-892238.3957581214,13016993.1671,273.3784741756404,495.5937216026217,9.375141348345178,-199.87419259814547,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-08-01
2,0,8,monthly,pv,pv_generating,kW,2668,1220361.5087200587,1096417043.0856063,-892238.3957581214,13016993.1671,457.4068623388526,641.0545341070857,9.375141348345178,-334.4221873156377,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-08-01
2,0,8,monthly,net_load,all,kW,4464,1852689.2546406444,1564530171.90501,1302673.4961543328,14763437.7052,415.0289548926175,592.0111392928525,12.549172432841218,291.81753946109603,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-08-01
2,0,8,monthly,net_load,pv_generating,kW,2668,1500347.289343842,1454553456.1737242,1172594.635453184,6987281.6394,562.3490589744536,738.3664087621758,21.47254636028493,439.50323667660575,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-08-01
2,0,9,monthly,load,all,kW,4320,1154232.0152646818,619166958.4847714,862297.0359788525,19595133.0698,267.1833368668245,378.5837883935838,5.890401515280256,199.60579536547513,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-09-01
2,0,9,monthly,load,pv_generating,kW,2415,581507.8727825236,284924316.3128401,434278.669951896,12617957.8663,240.7900094337572,343.48374540777627,4.608573581749016,179.8255362119652,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-09-01
2,0,9,monthly,pv,all,kW,4320,1029826.1929421528,982832150.3600488,-695561.9011676586,11264829.8663,238.3856928106835,476.97740220368325,9.141959578306576,-161.00969934436543,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-09-01
2,0,9,monthly,pv,pv_generating,kW,2415,1028366.1185058524,982816880.2669836,-697021.9756039587,11264829.8663,425.82447971256835,637.9369181178621,9.12899822466316,-288.6219360678918,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-09-01
2,0,9,monthly,net_load,all,kW,4320,1998968.149521068,1877236088.0127823,1557858.9371465114,12992757.2159,462.7241086854325,659.2005694352059,15.385249768808222,360.6154947098406,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-09-01
2,0,9,monthly,net_load,pv_generating,kW,2415,1426919.7611944797,1543515604.458226,1131300.6455558548,6015582.0124,590.8570439728694,799.4603781651685,23.72039410738896,468.44747227985704,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-09-01
2,0,10,monthly,load,all,kW,4464,717426.0826397841,190480164.7829146,517938.09151501337,19405095.0093,160.7137281899158,206.56787700364427,3.697101623547597,116.02555813508364,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-10-01
2,0,10,monthly,load,pv_generating,kW,2321,348373.1491986796,82335060.7539705,236469.1965564298,11964408.5436,150.09614355824198,188.34532068799237,2.911745682447724,101.8824629713183,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-10-01
2,0,10,monthly,pv,all,kW,4464,776389.4548172893,614063459.212305,-552964.2982480875,10554293.4631,173.92236891068308,370.88949653602936,7.356148069330343,-123.87193061113072,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-10-01
2,0,10,monthly,pv,pv_generating,kW,2321,771787.6576018961,613921153.0519028,-557566.0954634806,10554293.4631,332.52376458504784,514.3026102859714,7.312546882462818,-240.226667584438,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-10-01
2,0,10,monthly,net_load,all,kW,4464,1341626.7461337536,917784484.3074712,1070902.3897631008,13205688.9884,300.54362592602007,453.4279244658024,10.159460421279428,239.89748874621432,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-10-01
2,0,10,monthly,net_load,pv_generating,kW,2321,974880.8957180956,811038321.6640959,794035.2920199104,5765002.5227,420.02623684536655,591.1301591017078,16.910329039396792,342.10913055575634,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-10-01
2,0,11,monthly,load,all,kW,4320,770003.8475476541,202674882.6819269,651713.1252786937,18738740.217699997,178.24163137677178,216.5998201806684,4.109154823654227,150.85951974043837,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-11-01
2,0,11,monthly,load,pv_generating,kW,2095,354449.31791220553,90819212.29116794,287096.4552476561,10922633.644900002,169.18821857384512,208.20773119057435,3.2450902358856015,137.03888078647068,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-11-01
2,0,11,monthly,pv,all,kW,4320,524623.3088557775,263699895.13743284,-253914.23068146416,8010905.7698,121.4405807536522,247.066068882241,6.54886381055104,-58.77644228737597,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-11-01
2,0,11,monthly,pv,pv_generating,kW,2095,516512.24057806865,263370723.15476716,-262025.2989591729,8010905.7698,246.5452222329683,354.5616293395111,6.447613483674317,-125.07174174662192,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-11-01
2,0,11,monthly,net_load,all,kW,4320,1124469.0633760314,533954736.336779,905627.355960158,12694137.6827,260.29376467037764,351.5688174615198,8.858176045376409,209.63596202781432,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-11-01
2,0,11,monthly,net_load,pv_generating,kW,2095,713257.5744936126,423845045.99400187,549121.754206829,4878031.1099,340.4570761306027,449.79180863912507,14.621833244278644,262.1106225330926,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-11-01
2,0,12,monthly,load,all,kW,4464,845373.0048341423,250246400.351606,250466.34537840003,20941989.5206,189.37567312592793,236.7673572111915,4.036736834399495,56.108052280107536,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-12-01
2,0,12,monthly,load,pv_generating,kW,2097,432479.6274831238,136895722.55176708,90149.22738543597,11943412.0743,206.2373044745464,255.5028353662521,3.621072644841079,42.98961725581114,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-12-01
2,0,12,monthly,pv,all,kW,4464,499744.61287928023,253213594.57481995,-279130.6273804743,6757767.9032,111.94995808227604,238.16690678427776,7.3951135942777295,-62.52926240602023,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-12-01
2,0,12,monthly,pv,pv_generating,kW,2097,499744.61287928023,253213594.57481995,-279130.62738047435,6757767.9032,238.314073857549,347.49158659433516,7.3951135942777295,-133.10950280423194,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-12-01
2,0,12,monthly,net_load,all,kW,4464,1129608.5299452918,513799223.4198545,529596.9727588744,14723218.5464,253.04850581211736,339.26153973469695,7.672293434926255,118.63731468612778,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-12-01
2,0,12,monthly,net_load,pv_generating,kW,2097,716715.1525942732,400448545.6200156,369279.8547659103,5724641.100099999,341.7811886477221,436.99266278137566,12.51982683389101,176.09912006004308,causal_season,42,causal_season_seed_42,False,exp004 历史季节,2025-12-01
2,0,2,monthly,load,all,kW,4032,725512.0221885992,203843790.8844081,557397.2239879597,18212126.7901,179.93849756661686,224.8477168108707,3.983675440822118,138.24335912399795,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-02-01
2,0,2,monthly,load,pv_generating,kW,2036,375032.5201068849,107629245.87290137,271585.84382540104,11041710.0541,184.20064838255644,229.91974113568511,3.396507590485299,133.39186828359578,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-02-01
2,0,2,monthly,pv,all,kW,4032,615722.3223226366,403774981.3240254,-394900.9950912651,7928848.7577,152.70890930620948,316.45316319330095,7.765595499910195,-97.9417150523971,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-02-01
2,0,2,monthly,pv,pv_generating,kW,2036,611278.4186630636,403679199.29026306,-399344.89875083824,7928848.7577,300.23497969698604,445.27601166796177,7.7095482250109555,-196.14189526072605,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-02-01
2,0,2,monthly,net_load,all,kW,4032,1194077.0999837918,714509949.5554047,952298.2190792247,11949435.2218,296.150074400742,420.96295432913223,9.992749262369928,236.18507417639503,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-02-01
2,0,2,monthly,net_load,pv_generating,kW,2036,846040.2860962542,619360447.4355649,670930.7425762392,4779018.4858,415.54041556790486,551.5474068132839,17.703222714247957,329.5337635443218,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-02-01
2,0,3,monthly,load,all,kW,4464,706779.6225607981,183099270.38976184,449726.2761539219,19443840.3155,158.32876849480243,202.52619990127704,3.6349795672687986,100.74513354702552,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-03-01
2,0,3,monthly,load,pv_generating,kW,2426,398360.02137757966,109477938.18520194,242826.51302559295,12447297.5511,164.20446058432796,212.431006388783,3.2003735729959755,100.0933689305824,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-03-01
2,0,3,monthly,pv,all,kW,4464,936513.8748985706,766696658.4851669,-530694.7351766687,10285934.3167,209.79253469950055,414.4285747477672,9.1048012369481,-118.883229206243,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-03-01
2,0,3,monthly,pv,pv_generating,kW,2426,929479.3375253828,766504047.829913,-537729.2725498566,10285934.3167,383.1324556988387,562.0977256547825,9.03641136436485,-221.65262677240585,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-03-01
2,0,3,monthly,net_load,all,kW,4464,1449462.5221308502,1057790615.0843592,980421.0113305908,12562015.0946,324.7003857820005,486.7856440320971,11.538455504275955,219.62836275326853,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-03-01
2,0,3,monthly,net_load,pv_generating,kW,2426,1143282.9346085223,985531284.8100272,780555.7855754495,5565472.3302,471.2625451807594,637.3673454630899,20.542424196500093,321.74599570298824,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-03-01
2,0,4,monthly,load,all,kW,4320,657732.3230278001,153985395.8103755,462311.90410570154,18977659.7719,152.2528525527315,188.7982191353987,3.465824189775479,107.0166444689124,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-04-01
2,0,4,monthly,load,pv_generating,kW,2526,381209.7367491713,89143172.690283,261092.72991692435,12832349.4944,150.9143850946838,187.85699473592297,2.9706932227456098,103.36212585784811,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-04-01
2,0,4,monthly,pv,all,kW,4320,1101098.4396912116,1014385075.7310116,-741812.5958449342,11671282.1779,254.88389807666937,484.57337950295965,9.434254291068225,-171.71587866780885,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-04-01
2,0,4,monthly,pv,pv_generating,kW,2526,1097553.8543293572,1014273698.0676854,-745357.1812067884,11671282.1779,434.5027135112261,633.6667345772323,9.403884145716358,-295.0741018237484,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-04-01
2,0,4,monthly,net_load,all,kW,4320,1584140.002143015,1336194555.0740995,1204124.499950636,12041832.4582,366.69907457014233,556.1513239722095,13.155306782766935,278.7325231367213,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-04-01
2,0,4,monthly,net_load,pv_generating,kW,2526,1308949.8508714451,1272018170.1474378,1006449.9111237128,5896522.1807,518.1907564811738,709.626760076982,22.198675944199607,398.4362276815965,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-04-01
2,0,5,monthly,load,all,kW,4464,813430.4847403218,229506327.58248004,415041.6857524164,19649089.488,182.2200906676348,226.7437050764016,4.13978716539052,92.975288026975,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-05-01
2,0,5,monthly,load,pv_generating,kW,2747,479344.9784175212,128456846.37532352,293181.3440622732,13593091.3839,174.4976259255629,216.2466051508966,3.5263867863440503,106.72782819886174,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-05-01
2,0,5,monthly,pv,all,kW,4464,1101350.8396971133,964679592.2095436,-673399.6240473206,12528226.6982,246.71837806834975,464.867786781065,8.790955545650771,-150.85117026149655,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-05-01
2,0,5,monthly,pv,pv_generating,kW,2747,1098505.5996730044,964608374.9523745,-676244.8640714297,12528226.6982,399.8928284211883,592.5789012950564,8.76824490916047,-246.17577869364024,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-05-01
2,0,5,monthly,net_load,all,kW,4464,1706320.0839263387,1365834563.1126635,1088441.3097997373,12329827.1922,382.2401621698787,553.142408421893,13.838961871304877,243.82645828847163,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-05-01
2,0,5,monthly,net_load,pv_generating,kW,2747,1373260.6345149032,1265240569.1103644,969426.2081337027,6273829.088099999,499.9128629468159,678.6677695535454,21.888716049336768,352.90360689250195,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-05-01
2,0,6,monthly,load,all,kW,4320,946804.5812228587,334503145.9779594,279544.7490034035,20737609.7592,219.167727134921,278.2647728175349,4.565639879508389,64.70943263967675,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-06-01
2,0,6,monthly,load,pv_generating,kW,2765,562414.7276551782,186747784.07398036,209543.18934082787,14541332.1321,203.40496479391615,259.884369943715,3.867697419644568,75.7841552769721,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-06-01
2,0,6,monthly,pv,all,kW,4320,1017666.847421402,875880538.7063235,-404548.5104687201,10237650.7621,235.57102949569497,450.2778305674596,9.940433318831564,-93.64548853442597,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-06-01
2,0,6,monthly,pv,pv_generating,kW,2765,1016535.1925647778,875858959.0090894,-405680.1653253446,10237650.7621,367.6438309456701,562.81999827242,9.929379465922128,-146.7197704612458,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-06-01
2,0,6,monthly,net_load,all,kW,4320,1692501.2911452155,1316772299.412139,684093.2594721236,12512603.2655,391.78270628361474,552.0945595110486,13.526372212342208,158.35492117410269,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-06-01
2,0,6,monthly,net_load,pv_generating,kW,2765,1308596.4277851963,1169192035.335211,615223.3546661725,6316325.6384,473.2717641176117,650.2724523823703,20.717684658777017,222.5039257382179,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-06-01
2,0,7,monthly,load,all,kW,4464,1341528.4344201442,587186718.5965941,331391.1579394804,23825522.6407,300.5216026926846,362.68201418489934,5.6306359136419335,74.236370506156,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-07-01
2,0,7,monthly,load,pv_generating,kW,2784,803045.0815808342,346361566.2503911,157922.83998411678,16157122.530900002,288.45010114254103,352.7201186921002,4.970223380091567,56.72515804027184,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-07-01
2,0,7,monthly,pv,all,kW,4464,1174949.747148838,1069114996.6544008,-828245.0364738492,12156607.0836,263.2055885190049,489.38439601621735,9.665112469859428,-185.5387626509519,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-07-01
2,0,7,monthly,pv,pv_generating,kW,2784,1170861.4424010008,1069039370.2312088,-832333.3412216862,12156607.0836,420.56804683943994,619.6725156592867,9.631482159035672,-298.97030934687007,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-07-01
2,0,7,monthly,net_load,all,kW,4464,2050521.961645943,1642722399.8233972,1159636.1944133297,14558102.5933,459.34631757301594,606.6245701717543,14.08509074932364,259.77513315710786,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-07-01
2,0,7,monthly,net_load,pv_generating,kW,2784,1513096.475307656,1402423848.9990578,990256.1812058032,6889702.4835,543.4972971651063,709.7493914296222,21.961709942212135,355.6954673871419,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-07-01
2,0,8,monthly,load,all,kW,4464,963015.268659498,324799869.63306963,618248.6919065999,22521670.3527,215.729226850246,269.74029626061235,4.275949579130784,138.4965707676075,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-08-01
2,0,8,monthly,load,pv_generating,kW,2668,581835.856449428,197202439.6918457,396338.930621474,14745514.2869,218.07940646530287,271.8712156619184,3.945849870874523,148.55282257176685,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-08-01
2,0,8,monthly,pv,all,kW,4464,1049591.43568301,857731061.055461,-458621.449899858,13016993.1671,235.1235294988822,438.3423945911878,8.063240275302718,-102.7377799954879,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-08-01
2,0,8,monthly,pv,pv_generating,kW,2668,1049591.43568301,857731061.0554612,-458621.449899858,13016993.1671,393.4000883369603,566.9994741566794,8.063240275302718,-171.8970951648643,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-08-01
2,0,8,monthly,net_load,all,kW,4464,1732741.6268110387,1312792899.9286685,1076870.141806458,14763437.7052,388.15896657953374,542.2955199774426,11.736708356216589,241.2343507630954,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-08-01
2,0,8,monthly,net_load,pv_generating,kW,2668,1351562.2146009686,1185195469.9874444,854960.3805213319,6987281.6394,506.5825392057604,666.5029543454523,19.343176421854203,320.44991773663116,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-08-01
2,0,9,monthly,load,all,kW,4320,1136024.289171005,606270116.4812883,824909.4265565213,19595133.0698,262.9685854562511,374.6202140048491,5.797481880446345,190.9512561473429,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-09-01
2,0,9,monthly,load,pv_generating,kW,2415,565477.1196594164,272180549.72257763,397023.35183633666,12617957.8663,234.15201642211855,335.7144044806665,4.481526453418352,164.39890345189923,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-09-01
2,0,9,monthly,pv,all,kW,4320,1046763.2170093508,993311342.8906064,-755047.146815192,11264829.8663,242.30630023364603,479.5134838820254,9.2923127063007,-174.7794321331463,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-09-01
2,0,9,monthly,pv,pv_generating,kW,2415,1046466.9418521804,993307840.1724392,-755343.4219723623,11264829.8663,433.319644659288,641.3326705184306,9.289682616359825,-312.7716033011852,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-09-01
2,0,9,monthly,net_load,all,kW,4320,2000505.802350852,1859230485.672974,1579956.5733717135,12992757.2159,463.080046840475,656.0315748796809,15.397084461046616,365.7306882804892,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-09-01
2,0,9,monthly,net_load,pv_generating,kW,2415,1430090.0723891966,1525202047.679287,1152366.773808699,6015582.0124,592.1698022315514,794.7034937203823,23.77309576099757,477.1705067530845,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-09-01
2,0,10,monthly,load,all,kW,4464,771411.2959436295,218245121.23095548,606481.4701411068,19405095.0093,172.8071899515299,221.1109136113493,3.975302855120917,135.86054438644865,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-10-01
2,0,10,monthly,load,pv_generating,kW,2321,367405.9723946479,91114626.70207396,275049.2567174859,11964408.5436,158.29641206145968,198.13284693156564,3.0708243625731138,118.50463451852042,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-10-01
2,0,10,monthly,pv,all,kW,4464,787534.0051381076,635206172.3134627,-606037.8906242659,10554293.4631,176.4189079610456,377.2204786285382,7.461740645089033,-135.76117621511332,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-10-01
2,0,10,monthly,pv,pv_generating,kW,2321,783047.3237673161,635072721.4131944,-610524.5719950574,10554293.4631,337.37497792646104,523.087279718226,7.419230159792428,-263.04376216934827,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-10-01
2,0,10,monthly,net_load,all,kW,4464,1425417.4701862333,1000455073.1219076,1212519.3607653729,13205688.9884,319.31394941447877,473.4092096920125,10.793965172421771,271.621720601562,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-10-01
2,0,10,monthly,net_load,pv_generating,kW,2321,1023610.7702554244,874556218.991582,885573.8287125432,5765002.5227,441.0214434534358,613.841570006728,17.755599693580415,381.5483966878687,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-10-01
2,0,11,monthly,load,all,kW,4320,709570.415353037,175441610.2545939,561843.0687445397,18738740.217699997,164.25241096135116,201.52291148956257,3.7866495138387166,130.0562659130879,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-11-01
2,0,11,monthly,load,pv_generating,kW,2095,331276.2580776309,80076094.93169086,253370.96310571488,10922633.644900002,158.12709216116033,195.50570242578095,3.0329338953184655,120.94079384520995,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-11-01
2,0,11,monthly,pv,all,kW,4320,476866.647097002,224428708.3095488,-224346.8531385456,8010905.7698,110.38579793912083,227.9278172722005,5.952718216892813,-51.93214193021889,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-11-01
2,0,11,monthly,pv,pv_generating,kW,2095,473525.67137742904,224332552.32704115,-227687.82885811856,8010905.7698,226.0265734498468,327.2307706258858,5.91101287400677,-108.68154122105898,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-11-01
2,0,11,monthly,net_load,all,kW,4320,1036461.568126009,455236739.1838286,786189.9218830853,12694137.6827,239.921659288428,324.62112502280473,8.164883618195931,181.9884078433068,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-11-01
2,0,11,monthly,net_load,pv_generating,kW,2095,659943.1980916879,360602624.7615799,481058.79196383344,4878031.1099,315.0086864399465,414.8799318856268,13.52888456886485,229.62233506626896,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-11-01
2,0,12,monthly,load,all,kW,4464,919691.7873997886,281131833.93722844,450044.05930620513,20941989.5206,206.0241459228917,250.95330515031395,4.391616118875028,100.81632152916782,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-12-01
2,0,12,monthly,load,pv_generating,kW,2097,442492.0259707949,139660720.90113604,151623.63594458878,11943412.0743,211.01193417777537,258.07023928190847,3.7049046220464543,72.30502429403376,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-12-01
2,0,12,monthly,pv,all,kW,4464,447018.6513578347,209789665.28339037,-239593.678947939,6757767.9032,100.13858677370848,216.78536103855384,6.614886124546515,-53.672419119161965,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-12-01
2,0,12,monthly,pv,pv_generating,kW,2097,445974.0670329568,209765843.35390857,-240638.2632728169,6757767.9032,212.67242109344627,316.2774080353008,6.599428589753358,-114.75358286734236,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-12-01
2,0,12,monthly,net_load,all,kW,4464,1176249.657098265,519385537.3520441,689637.7382541441,14723218.5464,263.4967869843783,341.1008747489372,7.989079652599951,154.48874064832978,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-12-01
2,0,12,monthly,net_load,pv_generating,kW,2097,699241.9740103665,377969601.31654286,392261.8992174056,5724641.100099999,333.44872389621673,424.55036739720526,12.214599339653834,187.05860716137605,causal_season,2026,causal_season_seed_2026,False,exp004 历史季节,2025-12-01
2,0,2,monthly,load,all,kW,4032,730608.2961956854,206053754.79848424,565741.2618391482,18212126.7901,181.2024544136125,226.06326964932785,4.0116583011756735,140.31281295613795,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-02-01
2,0,2,monthly,load,pv_generating,kW,2036,379514.93150163384,109609368.29858533,279819.95744737645,11041710.0541,186.4022256884253,232.0250904165371,3.4371028549215765,137.4361284122674,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-02-01
2,0,2,monthly,pv,all,kW,4032,614079.2514817357,399274729.0354277,-422107.3548740851,7928848.7577,152.3014016571765,314.6847160173143,7.744872808746421,-104.68932412551716,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-02-01
2,0,2,monthly,pv,pv_generating,kW,2036,611638.3179633354,399225218.2563114,-424548.2883924854,7928848.7577,300.41174752619617,442.81272914460226,7.71408733669375,-208.52077033029735,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-02-01
2,0,2,monthly,net_load,all,kW,4032,1204202.0660718796,722214147.4718746,987848.6167132332,11949435.2218,298.6612267043352,423.2263842078509,10.077481016634064,245.0021370816551,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-02-01
2,0,2,monthly,net_load,pv_generating,kW,2036,854647.0638422797,626471594.9193321,704368.2458398619,4779018.4858,419.7677130855991,554.7046484512496,17.88331780640127,345.9568987425648,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-02-01
2,0,3,monthly,load,all,kW,4464,704631.8638144815,181809239.57056797,443994.1185412497,19443840.3155,157.84763974338745,201.81148690767603,3.623933607666855,99.4610480603158,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-03-01
2,0,3,monthly,load,pv_generating,kW,2426,397784.1649187755,108908756.15129368,241642.77384205535,12447297.5511,163.96709188737657,211.87806631184176,3.1957472156968105,99.6054302729,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-03-01
2,0,3,monthly,pv,all,kW,4464,894382.7307913804,714286077.6422613,-445438.89164532034,10285934.3167,200.3545543887501,400.0129023575088,8.695201653575424,-99.7846979492205,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-03-01
2,0,3,monthly,pv,pv_generating,kW,2426,885869.9809939237,713984037.4464906,-453951.641442777,10285934.3167,365.15662860425545,542.498888745007,8.612440578739124,-187.11939053700615,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-03-01
2,0,3,monthly,net_load,all,kW,4464,1391905.700509219,980193999.9761312,889433.0101865701,12562015.0946,311.80683255134835,468.5909825799324,11.080274064529297,199.2457460095363,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-03-01
