name,month,channel,n,days,wape_pct,squared_error_sum_kw2,absolute_error_sum_kw,actual_absolute_sum_kw,rmse_kw,mae_kw,bias_kw,price_weighted_rmse_kw,high_price_rmse_kw,high_price_bias_kw,daily_energy_rmse_kwh,daily_energy_mae_kwh,cumulative_error_rmse_kwh,daily_level_mse_kw2,within_day_mse_kw2,high_price_underprediction_kwh
baseline,9,load,4320,30,3.7015043995065375,216455870.72656694,725314.7126678075,19595133.0698,223.84263586535465,167.89692422865915,-24.214903869331547,228.9340559634826,239.38039165809164,-18.72144993421996,3117.3901927460684,2214.289851942098,1561.049862694055,16871.738912898207,33233.786718251555,17638.946335712277
baseline,9,pv,4320,30,6.102373783120047,399017655.5799686,687422.0244741683,11264829.8663,303.9164326766795,159.1254686282797,59.023911661027896,313.02453743234787,314.3736780220829,72.90543470536946,2550.7493101084747,2046.866928769158,1783.2610380400197,11295.697991352183,81069.50005956646,8586.206823947574
baseline,9,net,4320,30,9.431995703438773,665428740.9693204,1225476.302361919,12992757.2159,392.47220383096595,283.67506999118496,-83.23881553035945,404.43325740452144,414.7308178529506,-91.62688463958942,4687.142710612012,3495.1028700898314,2716.2093115174143,38141.15762090854,115893.27315902672,36122.74606017586
baseline,10,load,4464,31,2.3301610622030045,75554898.15218076,452169.96799020714,19405095.0093,130.09758034043045,101.29255555336181,-1.1703462691567552,136.93047231457908,154.37617801849888,-0.5853569268303731,716.5792132540009,544.3614403447024,405.8990453507598,891.4683487286854,16033.912061706069,11041.159818668864
baseline,10,pv,4464,31,5.903772976203715,382937030.0042074,623101.525303733,10554293.4631,292.88800736386145,139.58367502323767,11.695481809171959,289.8317734758507,266.6583621154442,19.40620693711534,3223.4600160563855,2392.5246591510827,2205.7321957254508,18039.40013040666,67743.98472716668,10490.757860167469
baseline,10,net,4464,31,7.0319188377885204,453865620.6834104,928613.3316350641,13205688.988400001,318.8611077994182,208.02269973903765,-12.865828078328716,320.0468259125134,306.81212092562197,-19.991563863945714,3590.081397360342,2663.9224257742408,2262.0980022149984,22376.188263320815,79296.21780375142,21787.312997255012
baseline,11,load,4320,30,2.2163899739131847,61979942.48067897,415323.5594227404,18738740.217699997,119.77983514583987,96.13971282933807,-1.872500093921321,119.7093518794758,116.64918028770569,-3.726647978286777,461.7459804819442,387.5109665160176,307.1697422338386,370.15512238061115,13977.053785183965,8787.143845537112
baseline,11,pv,4320,30,4.962470190025457,158053686.0063339,397538.8107773544,8010905.7698,191.2759822621624,92.02287286512833,9.868484591762899,187.70754731950575,167.05982462140847,10.777702267373346,1306.4970287395608,957.5833846539049,923.0345258191601,2963.427927266147,33623.07346308892,6987.795170407695
baseline,11,net,4320,30,5.433164025355023,221513433.9861952,689693.3219054921,12694137.6827,226.44261495393224,159.6512319225676,-11.740984685684223,223.28853947162665,205.58154445571336,-14.504350245660126,1400.4985510709867,1125.1165658505374,982.9006609244738,3405.201721444328,47871.056145730494,14921.38029307922
baseline,12,load,4464,31,2.720039438541478,123772090.58065705,569630.3741755434,20941989.5206,166.51343129107153,127.60537055903751,-5.181732148344128,164.37377598048815,157.02005277694542,-6.317820932920779,1736.1087157991485,977.8931893365714,1306.2411349176605,5232.7664463086285,22493.956354017773,11616.465270339999
baseline,12,pv,4464,31,5.019614145949586,112677102.30837345,339213.87361946795,6757767.9032,158.87506525381085,75.98877097210304,-14.647497302098254,157.63803713675966,135.48691865133787,-20.441986444839873,890.5406988151963,691.7494368511977,633.815097375812,1376.8450282053088,23864.441331197344,8140.7757023796485
baseline,12,net,4464,31,5.073671161444229,240455098.63302624,747007.693425105,14723218.5464,232.08918432086514,167.34043311494287,9.46576515375412,230.50891228396702,212.01968063488374,14.12416551191909,1968.5234833058873,1410.4260248028718,1468.615919860176,6727.577611678376,47137.81186704614,12866.30749149743
weight_0.3,2,load,4032,28,2.6878107958183732,95104481.96507105,489507.510012438,18212126.7901,153.58196874076543,121.40563244356102,-8.044847754719493,151.4791047933952,144.65075333477915,-15.10133508267173,1555.9289295681172,986.1268858826058,988.1000085406922,4202.977142130186,19384.443980159263,10731.775248887672
weight_0.3,2,pv,4032,28,5.903859984999093,225484458.4938882,468108.1290769479,7928848.7577,236.4819756870977,116.0982462988462,-36.49507853168255,230.73397997631912,192.18247800296746,-2.1086288179750747,2093.2046136928666,1707.8465725169194,1452.9961298412538,7606.780477057471,48316.944347815595,8304.205878533996
weight_0.3,2,net,4032,28,6.410457283458731,302140219.61004376,766013.4405080611,11949435.2218,273.74362155088215,189.9834921894993,28.450230776963064,268.23213746262905,239.6727192647658,-12.992706264696658,2550.717390568798,1998.064889695898,1720.7069354287669,11295.415289149476,63640.155050643116,15529.130601711482
weight_0.3,3,load,4464,31,2.614839164782551,92680208.93435806,508425.1517074731,19443840.3155,144.08919303615866,113.89452323196082,-18.4439482702137,144.84714353455612,138.43738630744878,-12.427278806525386,859.4494019285099,672.561349002762,632.1137556487855,1282.3841570751274,19479.311392736265,11387.857455881567
weight_0.3,3,pv,4464,31,6.837721125025175,447732938.9409206,703323.5036792099,10285934.3167,316.69953810039243,157.5545483152352,-13.285416642025359,313.952147556251,286.0079911136137,8.79222668517138,2993.2012737565146,2417.3973672482944,2062.477259082527,15554.26018266948,84744.33725033242,12167.807767939259
weight_0.3,3,net,4464,31,7.964453771126941,530828443.19140553,1000495.8849314052,12562015.0946,344.8379064408448,224.12542225165888,-5.158531628188342,342.4689702751416,316.06248273831307,-21.219505491696765,2998.676284358219,2338.476762342986,2001.4696906086594,15611.21433745211,103301.96738105273,20924.543059699576
weight_0.3,4,load,4320,30,2.1952878747294275,63661075.31834337,416614.263879925,18977659.7719,121.39341014813901,96.4384870092419,-6.388397515916673,120.77127935885345,117.14609711008332,-0.8868924307989089,555.1297511770164,431.97198027397906,378.7838187232929,535.0156955587779,14201.34433183552,8528.600880498192
weight_0.3,4,pv,4320,30,6.548823079989258,503182242.785534,764331.6209969883,11671282.177900001,341.28781257930956,176.92861597152506,7.137203157751442,339.5860583331559,304.3931623925449,4.830895334276152,2960.9974903671446,2281.6378016094877,2064.2022866972793,15221.364822848142,101256.00619232177,14359.130471826436
weight_0.3,4,net,4320,30,8.367592090585543,581902103.1399453,1007611.4203339058,12041832.4582,367.0143878814894,233.24338433655228,-13.525600673668116,365.17461991964376,328.95646429283306,-5.717787765075062,3093.6808083831643,2306.9685816931637,2167.212194531792,16616.07802805262,118083.48288397178,19914.517527372183
weight_0.3,5,load,4464,31,2.8228203549032655,120185622.21753843,554658.4976204218,19649089.487999998,164.08321811838823,124.25145556013034,-7.318647967899767,175.39579375204062,201.09218433645694,-21.522679742797,877.4658164812671,703.6125814341483,433.6581744375899,1336.7122553700294,25586.590212716535,16229.153016427255
weight_0.3,5,pv,4464,31,6.55636384503199,515298314.0637803,821396.12566443,12528226.6982,339.7561039035734,184.0045084373723,36.99799244137485,340.77507176873434,308.3022639866598,40.08163525192012,3014.2841917151472,2100.462477571398,2059.1321977186335,15774.147896569159,99660.06224316655,12441.124265093835
weight_0.3,5,net,4464,31,9.478208234244438,636949018.0900577,1168646.6961992104,12329827.192200001,377.73762314301837,261.7936147399665,-44.316640409274605,383.6651005584293,362.163266464845,-61.60431499471712,3355.555177427957,2289.6124590434874,2110.2556758292167,19548.178036047855,123137.53390168911,30913.198576941853
weight_0.3,6,load,4320,30,3.791880574704307,239589321.41677108,786345.3961170893,20737609.7592,235.5005118225797,182.02439724932623,13.266748403687851,244.8580696981459,267.2679554961451,41.24519194927721,3189.38258000746,2278.0944540752885,1755.3078021260735,17660.002155651116,37800.48891304588,15083.331552866179
weight_0.3,6,pv,4320,30,8.841009694314058,705512665.2586192,905111.6963472781,10237650.7621,404.12017638075645,209.51659637668473,22.265369940469665,407.82982946395754,377.57952735373317,13.732571022006812,4283.697411632413,3124.24639312902,2877.5550374279173,31857.749156989998,131455.36780102368,17148.542502238914
weight_0.3,6,net,4320,30,11.342619362468428,966044198.1469268,1419256.9607414599,12512603.2655,472.8861830965676,328.53170387533794,-8.998621536781826,483.2729170458878,478.364160882341,27.512620927270397,6112.4013728794125,4352.851893454964,3704.6505241018153,64863.62941523981,158757.71274840063,29022.901148286765
weight_0.3,7,load,4464,31,3.9954071173848127,340311831.8976108,951926.6273406579,23825522.6407,276.1063732834582,213.2452122178893,-7.102318129556871,275.58079804672843,278.6095247032219,-5.482984875616758,3760.5424368833715,2388.0885774522267,2132.570112469541,24551.526770140146,51683.2025976042,20751.428674033003
weight_0.3,7,pv,4464,31,7.073236885958565,584304852.3877168,859865.6163182468,12156607.0836,361.7909120823086,192.62222587774346,-24.773221666487178,356.58741057927534,311.00336128158824,-13.146165806234409,3718.2686983195945,2712.625772614424,2507.3918509735363,24002.642557123778,106890.02150822495,17038.276748695363
weight_0.3,7,net,4464,31,9.733180131303218,813676750.9044819,1416966.349105814,14558102.5933,426.937065407894,317.42077712943865,17.670903536930314,422.7256650231517,396.0437230216696,7.663180930617657,3380.709513840722,2489.200398505568,2202.368298735503,19842.35558502287,162432.9022340815,26850.373911834573
weight_0.3,8,load,4464,31,3.0833662961563357,170085395.00818035,694425.5929865856,22521670.3527,195.19622686445365,155.56128875147527,24.112545603040637,193.9868315446505,192.0393511577768,33.79276148009204,1263.4326977163514,914.5454845778265,806.7139321316807,2771.288509824337,35330.278472294915,11041.569078125145
weight_0.3,8,pv,4464,31,6.20428983452528,501291019.97015107,807611.9838272356,13016993.167100001,335.1065135764181,180.91666304373558,1.7540826649954455,340.3548429970183,331.26291631793384,29.431949474556113,2979.452993321967,2296.9091283555076,2059.9808673482453,15411.701630929216,96884.67381041286,14133.15294052643
weight_0.3,8,net,4464,31,8.511804654644559,710263841.5846038,1256634.9777767635,14763437.7052,398.8850504958739,281.50425129407785,22.358462938045182,402.65145153328916,387.2847040963848,4.360812005535935,3592.65681194947,2769.816724568657,2428.8148605337537,22408.303764664808,136700.979744431,25168.467722342666
weight_0.3,9,load,4320,30,3.6671664966000113,213470759.35466498,718586.154899895,19595133.0698,222.2937867516649,166.339387708309,-23.69090493822021,227.16122226729908,236.8739159700961,-16.909615353338612,3083.7072988992395,2183.6773755757454,1542.0102369401914,16509.11580778549,32905.41182060919,17225.40621104407
weight_0.3,9,pv,4320,30,6.119373796935747,402775325.682433,689337.0471077543,11264829.8663,305.3441158646352,159.56876090457274,58.67491996048104,314.4273111130633,315.3257145233349,71.71125698490364,2595.9437843094065,2083.240240065304,1815.0377068999255,11699.521061275424,81535.50803188035,8713.92802449072
weight_0.3,9,net,4320,30,9.40219597466119,664641576.8817909,1221604.4959508511,12992757.2159,392.2399990704479,282.77881850714147,-82.36582489870125,404.0061756989458,413.0648061288529,-88.62087233824226,4664.0430691583815,3483.271212125651,2705.630172287034,37766.141928757526,116086.07494202738,35636.942517944924
weight_0.3,10,load,4464,31,2.2751919372656473,72367053.353728,441503.1570703321,19405095.0093,127.32343645893815,98.903036978121,-0.7215102930161179,134.13192396017095,151.4709573757806,0.1056270332237949,686.5280945577929,474.4351716331152,386.96413718460934,818.265320515892,15392.992151197366,10723.628339221314
weight_0.3,10,pv,4464,31,5.8747031067070745,379963171.7110485,620033.4059677173,10554293.4631,291.7485183577537,138.89637230459616,11.509057913588908,288.49714939831654,265.4275827546937,19.648735267406863,3196.426228685779,2370.880077306105,2188.208606893197,17738.091380955542,67379.106582989,10408.418508095969
weight_0.3,10,net,4464,31,6.959948831319333,449104780.33810097,919109.1964158118,13205688.988400001,317.18434635704733,205.893637189922,-12.230568206605028,318.1620297692157,304.41051430356987,-19.54310823418307,3616.8860580283686,2652.5939428589104,2271.579920725591,22711.570758263875,77894.33881568348,21511.74631936206
weight_0.3,11,load,4320,30,2.1787110523183406,59780941.510468766,408263.00418825174,18738740.217699997,117.63579771991647,94.50532504357679,-1.087493001996224,117.537860608875,114.56791193920776,-3.1759926452805876,427.2282671692755,355.56834450505943,289.5311828049315,316.88193102163524,13521.298974179466,8602.218436797093
weight_0.3,11,pv,4320,30,4.9862966114569955,158956410.595782,399447.52294655034,8010905.7698,191.82144149101342,92.46470438577555,9.932226622017392,188.1287110865775,167.14599737290217,11.1657997415605,1308.777250748111,954.9019499850409,924.7466797843588,2973.78106263157,33821.684353058714,6957.220011002569
weight_0.3,11,net,4320,30,5.403220782502559,220750154.4951739,685892.2854311352,12694137.6827,226.05214619598013,158.77136236831834,-11.019719624013614,222.85115648889337,205.10476769598156,-14.34179238684109,1393.8452068870151,1119.459012472023,981.5540370428432,3372.924411044975,47726.648388763795,14816.041615748954
weight_0.3,12,load,4464,31,2.6784979707244987,120123390.31399369,560930.7643386081,20941989.5206,164.0407316171166,125.65653322997494,-5.469947782531133,162.4958123544819,156.47341483100163,-4.514601570468093,1715.5961135395144,939.506055185497,1287.4198836771645,5109.84379304147,21799.517836437404,11408.404779712262
weight_0.3,12,pv,4464,31,5.010626308923255,112934004.40826315,338606.4964537106,6757767.9032,159.0560785162333,75.85270977905704,-14.099954123375566,157.96907808237248,136.2321343144684,-20.940351756545088,887.7996947181341,688.6830345663772,631.7118104699736,1368.382461704188,23930.453651257983,8206.369776468346
weight_0.3,12,net,4464,31,5.035185225240874,238248114.62772226,741341.324928257,14723218.5464,231.02162976697372,166.07108533339093,8.63000634084443,229.9642550958783,212.6197860846938,16.425750186077,1959.46913811533,1394.193022304255,1459.783596635305,6665.832123657006,46705.16129653168,12686.84858439653
weight_0.4,2,load,4032,28,2.712013787992675,96857411.87597343,493915.3896342198,18212126.7901,154.99088864987365,122.4988565561061,-8.58274753011134,152.98696137496245,146.52155738623335,-16.88489153217403,1580.5275195968807,991.8702295427718,1002.4561397102394,4336.922292019215,19685.253272458318,10995.10997293719
weight_0.4,2,pv,4032,28,5.905390631442865,225405406.42530245,468229.49171848973,7928848.7577,236.44051822196013,116.12834616033972,-35.8581867345074,230.81426192543688,192.5586436654638,-1.3574381530908586,2087.8970070170585,1701.5803594651659,1448.9215871250162,7568.253319289567,48335.86533777949,8245.212965824223
weight_0.4,2,net,4032,28,6.432405319433131,303272779.7157031,768636.1068492793,11949435.2218,274.2561999721076,190.63395507174585,27.275439204396058,268.8094045711196,240.4847928436879,-15.527453379083175,2541.7868916483244,2002.3643278716256,1713.6440395186212,11216.459379436199,64000.00384370446,15784.08162139795
weight_0.4,3,load,4464,31,2.6166475214592584,93164235.09673044,508776.76569202676,19443840.3155,144.46495889877932,113.97328980556155,-18.20103641935187,145.21325171090103,138.62288383374647,-13.849479008764893,874.9596470289608,681.1593095283721,645.9925616258214,1329.087472099035,19541.03687752696,11520.82349507306
weight_0.4,3,pv,4464,31,6.832424413045448,446992865.7053685,702778.6873640304,10285934.3167,316.4376880491154,157.43250164964837,-13.300232621610867,313.6935712899162,285.708919201965,8.98490147056868,2988.9112258407654,2413.870949012721,2059.637474156712,15509.705409647473,84623.10500822181,12129.219067631393
weight_0.4,3,net,4464,31,7.961640062154288,529412138.8224746,1000142.4263855424,12562015.0946,344.3775678444014,224.04624246987956,-4.900803797741001,341.9518710502429,315.2818779734839,-22.834380479333568,2996.2455962843733,2336.37850246485,1999.52225884946,15585.91609939844,103009.99313502686,21052.712177649533
weight_0.4,4,load,4320,30,2.2022620184370023,64167005.5862283,417937.7931447519,18977659.7719,121.87482724225961,96.74485952424813,-5.980315128401205,121.20677699974037,117.59614790715042,-1.129030477972167,536.3708831856061,413.6701521110235,368.33356667238684,499.46827140504695,14354.005243925581,8576.565536484834
weight_0.4,4,pv,4320,30,6.526355418971504,502705220.4971338,761709.3568808322,11671282.177900001,341.12600192473064,176.32161038908154,6.194766435294556,339.3469852638474,303.99452031334005,2.9117739560215803,2957.6471129272504,2282.754633776006,2061.8064151461,15186.938271886978,101180.01091726436,14404.970693174995
weight_0.4,4,net,4320,30,8.369973976307941,580813003.8560326,1007898.2430219428,12041832.4582,366.67077139622654,233.30977847730156,-12.17508156369576,364.77253842676174,328.3182213596994,-4.0408044339937454,3075.4664322124554,2297.32401764082,2155.049536932682,16420.996138308354,118026.45845799548,19721.472268304326
weight_0.4,5,load,4464,31,2.8338363617780433,121015479.89570153,556823.0426692511,19649089.487999998,164.64872451858295,124.73634468397202,-6.79244156040556,175.96252698419616,201.84160756235025,-21.182440771874152,889.7420050463977,711.6290042844961,444.29246668517254,1374.3764505971944,25734.826034999027,16246.61398413954
weight_0.4,5,pv,4464,31,6.557375559369622,515193062.6765698,821522.8755301866,12528226.6982,339.7214039768765,184.03290222450417,38.03386688035767,340.80930258084356,308.4728826259708,41.17043123905831,3010.3945180790597,2115.533028489636,2059.668684739452,15733.4638098619,99677.16851015821,12357.403154434132
weight_0.4,5,net,4464,31,9.481132796846298,636719320.4562713,1169007.2897141473,12329827.192200001,377.6695068106674,261.87439285711184,-44.82630844076324,383.58317421732943,362.37422082950695,-62.35287201093245,3361.3446080211834,2311.254181123029,2113.005769940861,19615.69023241854,123018.56614219422,31013.89409342153
weight_0.4,6,load,4320,30,3.747225248385006,234027180.6646942,777084.9488082954,20737609.7592,232.75085066911728,179.88077518710543,11.877043023104802,241.77782072267385,263.9638495043222,39.210783777956664,3050.948160064528,2176.1713135471564,1663.7034649642235,16160.216450349186,38012.74203684855,15040.659580892088
weight_0.4,6,pv,4320,30,8.841073214181346,707258317.6551142,905118.1992894555,10237650.7621,404.6198254669512,209.51810168737396,22.936747148158023,408.4268219448195,377.8791667809898,13.562115247403213,4294.071204363801,3120.2513917362876,2883.3459548651313,32012.235257198587,131704.96790370747,17174.222852299932
weight_0.4,6,net,4320,30,11.315292061063179,965456548.6502013,1415837.6039334536,12512603.2655,472.74233170676246,327.74018609570686,-11.05970412505322,482.9141513241303,476.7039650880838,25.64866853055345,6079.925377029093,4332.663186033577,3684.7400246420802,64176.202413615196,159309.1097739314,29056.461950501773
weight_0.4,7,load,4464,31,4.0161855432720595,343605512.5377575,956877.1959048049,23825522.6407,277.43929255310076,214.3542105521516,-3.727164005624335,277.1187674701159,279.7288977800652,2.0108359270729954,3771.3519484714434,2410.5355361282395,2140.3342572841007,24692.874165346097,52279.68688701894,20114.4034730181
weight_0.4,7,pv,4464,31,7.084893570585078,586626602.9252868,861282.6736672665,12156607.0836,362.50899226434433,192.93966704015827,-25.123734649638585,357.38580068819203,312.2977289358888,-14.125715908917929,3733.3113853856257,2716.485526990951,2516.7928642769857,24197.24635460058,107215.5231179099,17206.08505935558
weight_0.4,7,net,4464,31,9.771518583098068,822739780.0507042,1422547.7002507914,14558102.5933,429.3081716945997,318.6710798052848,21.396570644014247,425.3831415635329,398.64433783217413,16.136551835990936,3443.185490379413,2536.758462498104,2231.6627317693988,20582.51097423493,163722.99530952502,26128.443419139236
weight_0.4,8,load,4464,31,3.1006448491918146,171974912.96267238,698317.0117429524,22521670.3527,196.277472201444,156.43302234385135,22.587846570943867,194.7680163397913,192.40508139529976,31.991866147926153,1266.362868039275,933.7909172377923,820.2830605671903,2784.157836021978,35740.68825776664,11222.837356832673
weight_0.4,8,pv,4464,31,6.184884084667481,497434443.3271382,805085.9386942215,13016993.167100001,333.8149891510053,180.3507927182396,3.7124746306011254,339.2480657951579,330.60039655701877,31.428238115623834,2951.2178529778244,2267.439230475863,2041.098751144313,15120.984055095554,96311.46292679023,13934.600711181376
weight_0.4,8,net,4464,31,8.504425664531215,706271725.255673,1255545.5851681072,14763437.7052,397.7624821633793,281.2602117312068,18.875371940342742,401.46860261034027,386.57838672562525,0.5636280323023224,3545.848200658352,2733.4475393639505,2408.228573207445,21828.193510611243,136386.7987061614,25463.37378550212
weight_0.4,9,load,4320,30,3.679658610460849,214509712.1638035,721034.0012341569,19595133.0698,222.83407720508862,166.90601880420297,-24.015131436151478,227.8070635355334,237.87391975144857,-17.877910243243832,3097.314200276163,2197.64614470418,1549.6036192630063,16655.13065144508,32999.89531239832,17417.474359287186
weight_0.4,9,pv,4320,30,6.110083983495229,400845295.73592985,688290.5654287833,11264829.8663,304.6116591692373,159.3265197751813,58.91969086332097,313.7097209498616,314.8441220642307,72.41251506687661,2574.2294727313597,2066.30798719121,1799.7172395941416,11504.613503956209,81283.64939787942,8642.07841229328
weight_0.4,9,net,4320,30,9.411654557009,664529196.5027008,1222833.426591368,12992757.2159,392.2068368783794,283.0632931924463,-82.93482229947244,404.0704171096467,413.74472398904794,-90.29042531012043,4673.932122597681,3487.4652791532353,2710.1321334205154,37926.460914323725,115899.74197981998,35886.14295587158
weight_0.4,10,load,4464,31,2.298752364206443,73667523.22558752,446075.0803027903,19405095.0093,128.46237335398695,99.9272133294781,-0.9433611335165517,135.28018042075118,152.66676080596014,-0.2226647075762895,696.5176753285684,507.98548743258095,394.24030026785323,842.2515139672101,15660.32985377193,10866.044450039271
weight_0.4,10,pv,4464,31,5.889208850746615,381437731.60916054,621564.3847626566,10554293.4631,292.31407855552453,139.23933350417934,11.614650772513375,289.1513672971203,266.01591405145706,19.576314151774937,3210.168138196603,2381.5861768481122,2197.071263087755,17890.936589396955,67556.5839323684,10444.616582263385
weight_0.4,10,net,4464,31,6.991587273840831,451174084.32486296,923287.2707359744,13205688.988400001,317.91423896142607,206.82958573834551,-12.558011906029932,318.9870192762118,305.46867370928413,-19.798978859351227,3602.7981908564366,2655.790397803111,2266.5608603402143,22534.990979233346,78534.47235518934,21641.69647568888
weight_0.4,11,load,4320,30,2.1947023612596355,60695046.39416235,411259.5740281708,18738740.217699997,118.53176476332389,95.19897546948398,-1.4728685549242155,118.45810691288878,115.4602476291589,-3.4445050832333854,442.3320722495222,368.17279667720595,297.2425099053529,339.6834412162439,13710.095816691706,8686.48392284488
weight_0.4,11,pv,4320,30,4.973808900976147,158473923.90518022,398447.14422712417,8010905.7698,191.53009863140227,92.23313523776022,9.894951499211931,187.89667303752523,167.0817996303737,11.001863418055583,1307.7010334678266,956.1625911892863,923.9148430853458,2968.892348841705,33714.88633291297,6969.0706060301745
weight_0.4,11,net,4320,30,5.414765748133451,220891986.40044954,687357.819263741,12694137.6827,226.12475375191306,159.11060631105116,-11.367820054136148,222.95103456144136,205.2418090502321,-14.446368501288969,1396.2080559633005,1122.2220356539897,981.7394788566426,3384.369679751422,47748.03457961189,14864.035270451333
weight_0.4,12,load,4464,31,2.695642315593641,121653165.00667116,564521.1312444794,20941989.5206,165.08195871412565,126.46082689168446,-5.340497920380501,163.2599664771664,156.61125226045237,-5.417996327532505,1724.4207169725125,956.2237579124338,1295.7098775430907,5162.546543618044,22089.50654927424,11501.46171319947
weight_0.4,12,pv,4464,31,5.013815195447172,112755553.59355715,338821.99400369334,6757767.9032,158.9303639083275,75.90098431982378,-14.391231362901673,157.7739067415171,135.843193634582,-20.7460270312899,889.3019900028503,690.3128891242833,632.8119705342423,1373.0174121927603,23885.843159840653,8177.966233314842
weight_0.4,12,net,4464,31,5.049244522313899,239009448.92378584,743411.305962406,14723218.5464,231.39045619405732,166.53479076218773,9.050733442521178,230.08878999038882,212.2171114461053,15.32803070375739,1962.4455531932815,1401.9198541223086,1463.012875463038,6686.098175777927,46855.445041916035,12764.812563404344
weight_0.6,2,load,4032,28,2.7760253862950552,101788302.24863663,505573.2630774188,18212126.7901,158.8871128978029,125.39019421562966,-9.83197741875308,157.14738086016698,151.2879426160781,-20.419964744282,1655.1576942226889,1029.2348112762572,1045.7950047490351,4756.157973514875,20488.95667148429,11568.39516869976
weight_0.6,2,pv,4032,28,5.894159734175814,224617569.22872728,467339.01086005266,7928848.7577,236.02695296716877,115.90749277283052,-33.21214018453737,230.59392622022457,193.08395320608628,1.3668833521538855,2063.464236374637,1677.6324602676746,1432.3431485639153,7392.160859022855,48316.56166794324,8062.866995054393
weight_0.6,2,net,4032,28,6.490789654859736,306284218.0496682,775612.7051907599,11949435.2218,275.6144911476399,192.36426220008926,23.380162765784295,270.33747244998483,242.708875588044,-21.78684809643589,2527.3543535379645,2007.4832307140566,1701.1378900672116,11089.444493658511,64873.90323691395,16443.833037806922
weight_0.6,3,load,4464,31,2.632911022622914,95243892.23023611,511939.0148879975,19443840.3155,146.0684680668766,114.68167896236503,-17.525333846573012,146.80620279612347,139.84814944682364,-16.44069456317637,915.491195620613,726.7000671712397,679.488084413188,1455.0766132966307,19880.920750107514,11791.286591131835
weight_0.6,3,pv,4464,31,6.821519271928148,445043072.69471943,701656.9917115613,10285934.3167,315.7467796026782,157.1812257418372,-12.520358829310618,313.05669080654945,285.21205243880786,10.386924187473811,2975.9123450884126,2403.5725838571884,2051.4572359481413,15375.094245919476,84320.93458354275,12004.49524533689
weight_0.6,3,net,4464,31,7.964891669665499,527328040.1753687,1000550.8938119179,12562015.0946,343.69905623659065,224.1377450295515,-5.004975017262402,341.2151150031817,314.17072562369344,-26.82761875065018,2988.253773837562,2325.0012742961812,1993.2864127745468,15502.883015372277,102626.15824255082,21401.088015237678
weight_0.6,4,load,4320,30,2.225964985519654,65894751.222780295,422436.061593543,18977659.7719,123.50471503105801,97.78612536887569,-5.074030001232059,122.74868497659432,119.08635495605148,-1.655648326601359,500.72310381910745,386.0739593220163,349.17369251687256,435.28407412889015,14818.130560773956,8710.980728422219
weight_0.6,4,pv,4320,30,6.5210735359790055,502913666.9289143,761092.893412471,11671282.177900001,341.19671844551704,176.17891051214608,5.68445833609367,339.36748739403004,304.10198536400713,1.6632160066158113,2954.3472177702633,2285.8995401701636,2058.4091250090137,15153.068547130031,101262.13213085939,14478.44072549512
weight_0.6,4,net,4320,30,8.396293481697079,580481432.854934,1011067.5937647297,12041832.4582,366.566095063023,234.0434244825763,-10.758488337325728,364.63439128938495,328.1125257007709,-3.3188643332171743,3042.9407886651184,2287.066592810862,2132.613046864561,16075.501116878284,118295.20093287496,19681.203346852642
weight_0.6,5,load,4464,31,2.8666786827845914,123554309.16347788,563276.259713764,19649089.487999998,166.36687362742634,126.18195782118369,-5.655738028600156,177.69057452069418,203.97104779890017,-20.33164009850708,921.5540102940045,731.2012370156709,469.69228370483603,1474.4128366127816,26203.523803951262,16319.502583202438
weight_0.6,5,pv,4464,31,6.570678232599323,517994068.2327357,823189.4645893243,12528226.6982,340.64365210933704,184.40624206750095,39.017494374866025,341.82002890008584,309.8316094465918,42.62023765772179,3009.9238795630777,2130.8768383759148,2064.2284893246474,15728.544723548697,100309.55299883832,12291.290188042532
weight_0.6,5,net,4464,31,9.509496499575368,640260261.5053675,1172504.485245951,12329827.192200001,378.7182038611165,262.6578147952399,-44.67323240346618,384.54849688999616,364.0208481511979,-62.95187775622885,3377.9796587408614,2374.935997860853,2123.5065624750832,19810.323914699708,123617.15402109051,31208.260314444982
weight_0.6,6,load,4320,30,3.6788284826565714,226037244.85167977,762901.0944436183,20737609.7592,228.7431666919456,176.5974755656524,9.02531732400673,237.07415018418595,258.5597570333954,34.617598558776066,2787.3716104858267,1959.245512124228,1484.367356979052,13488.611970386022,38834.82433787318,15043.655381765117
weight_0.6,6,pv,4320,30,8.8488078191817,711383572.7037715,905910.0411372196,10237650.7621,405.7981312315992,209.70139841139343,24.300253260021517,409.78956834892784,378.79269708010355,13.920640268840893,4313.044959329291,3110.5981474006535,2894.4232276635785,32295.758370131607,132376.3649409266,17182.41021994162
weight_0.6,6,net,4320,30,11.276830594442506,968429459.6136365,1411025.0732051162,12512603.2655,473.469625236588,326.62617435303616,-15.27493593601479,483.18068825729534,474.2916572362064,20.696958289935175,6031.457322916367,4285.391421441753,3654.1171103007855,63157.07888569699,161016.40713597814,29285.62906815548
weight_0.6,7,load,4464,31,4.083318717424038,354535650.5572487,972872.0255118051,23825522.6407,281.81743855414413,217.93728170067317,3.2277556081268606,281.989186977256,284.36554105246944,17.042828871783044,3853.786553749029,2496.1316750022434,2189.8088743645526,25784.150697668087,53636.9179755507,19015.277592609928
