model,model_id,role,seed,issue_hour,evaluation_start,evaluation_end,forecast_source,target,population,lead_slot,lead_start_exclusive_minutes,lead_end_inclusive_minutes,n,mae_kw,rmse_kw,wape_pct,bias_kw,absolute_error_sum_kw,squared_error_sum_kw2,signed_error_sum_kw,actual_absolute_sum_kw,missing_reason
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,75,740,750,334,490.267162247135,634.1397706791932,6.368767750619708,-37.75691289009805,163749.2321905431,134312505.084858,-12610.80890529275,2571128.9625,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,76,750,760,334,495.08123324860816,645.4864275747046,6.503742241145378,-9.620605740405665,165357.13190503512,139162011.2131736,-3213.2823172954922,2542492.088,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,77,760,770,334,487.60066180670646,644.3948613657234,6.472595398807067,-0.13762737072197606,162858.62104343995,138691742.27641964,-45.96754182114,2516125.4645000002,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,78,770,780,334,481.21305951809137,620.949872057484,6.456068474226142,-3.7823663225159714,160725.1618790425,128783300.3651407,-1263.3103517203344,2489520.7125,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,79,780,790,334,465.0972520416669,598.9294010423049,6.344664456169895,6.969263235857909,155342.48218191674,119811286.76258664,2327.7339207765417,2448395.5496,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,80,790,800,334,453.71396579964653,575.1594319119296,6.312985219289673,6.230610817502048,151540.46457708193,110489996.28716269,2081.024013045684,2400456.5084999995,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,81,800,810,334,427.14764660988214,547.0031746478002,6.060847644966755,4.2056054590532055,142667.31396770064,99936966.00697377,1404.6722233237706,2353916.85,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,82,810,820,334,409.4713784989756,528.150717095092,5.923407125208644,1.2787464918764637,136763.44041865785,93167022.10933203,427.10132828673886,2308864.4343999997,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,83,820,830,334,387.47734457926055,500.20657055380553,5.741176484715716,10.474836468890157,129417.43308947302,83569008.81721655,3498.595380609312,2254197.0872,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,84,830,840,334,364.26602402538407,474.20930208244755,5.556868382603507,11.228174331114714,121664.85202447828,75108070.36862835,3750.210226592314,2189449.9499999997,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,85,840,850,334,357.9173482298093,468.9879592104861,5.628282514521426,24.412069216571684,119544.39430875631,73463201.76539513,8153.631118334943,2123994.2025,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,86,850,860,334,351.87166881275476,464.6699477962778,5.723748847231759,29.544661803423,117525.13738346008,72116665.56858853,9867.917042343282,2053289.5576,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,87,860,870,334,350.60424172613654,457.6393009953637,5.929229402467359,31.80873391805184,117101.8167365296,69950865.75838539,10624.117128629314,1974992.1749999998,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,88,870,880,334,353.73071103567565,457.91201239884253,6.24325670791017,29.592249059634117,118146.05748591568,70034259.30711868,9883.811185917795,1892378.6576999999,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,89,880,890,334,341.76150643616097,444.46379840712274,6.314106554613043,25.10357115678183,114148.34314967776,65981054.743558794,8384.592766365131,1807830.4849999999,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,90,890,900,334,323.09110505555105,423.56623944437933,6.269026769868817,26.05383084266467,107912.42908855405,59922391.971815795,8701.97950145,1721358.5625,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,91,900,910,334,308.4789629011624,413.2243108680102,6.314384521190356,29.09499220445017,103031.97360898824,57031946.5848422,9717.727396286356,1631702.5557,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,92,910,920,334,303.5770589434649,403.20702133472395,6.581254534720833,29.250395679827847,101394.73768711727,54300351.28590925,9769.6321570625,1540659.7199999997,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,93,920,930,334,278.06036326340546,370.2795556190517,6.420381352235337,29.311882892160558,92872.16132997743,45793721.06935375,9790.168885981626,1446520.95,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,94,930,940,334,250.26552525226944,334.1490350312491,6.209513712507385,25.090962603523394,83588.68543425799,37292962.9225132,8380.381509576813,1346138.9942,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,95,940,950,334,234.00227507908517,312.48156275001867,6.265894838130878,16.76049799927582,78156.75987641445,32613338.83760375,5598.006331758124,1247335.9655000002,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,96,950,960,334,229.6407947250688,302.95885264469933,6.6670919816345995,18.701241602133784,76700.02543817298,30655878.176194742,6246.214695112683,1150426.9875,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,97,960,970,334,214.17919027419632,278.9455630125077,6.82524466093005,16.654852658592112,71535.84955158157,25988749.459537875,5562.720787969765,1048106.7435000001,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,98,970,980,334,191.66572712421444,253.15186020518453,6.783558757719565,13.27581674072666,64016.352859487626,21404678.68466533,4434.122791402704,943698.6565,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,99,980,990,334,176.71574569535056,238.01863042875442,7.013390141255046,11.56575248804213,59023.05906224709,18922058.056014113,3862.9613310060713,841576.725,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,100,990,1000,334,162.1405307847898,217.43464245233974,7.2905663483722245,10.037600737404476,54154.93728211979,15790793.12861786,3352.558646293095,742808.3731,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,101,1000,1010,334,142.85965198731992,193.0368716155062,7.426060901531791,10.15409302563472,47715.12376376485,12445920.090235872,3391.467070561997,642536.1224,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,102,1010,1020,334,124.55896580780536,170.48770561859507,7.6468565858871775,9.77370996681199,41602.694579806994,9708063.294208974,3264.419128915205,544049.625,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,103,1020,1030,334,111.13004681306623,154.28258159480308,8.114679230816002,5.483224212768455,37117.43563556412,7950240.404508062,1831.396887064664,457411.0027,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,104,1030,1040,334,96.69005137627398,139.15184003292836,8.538657375190962,7.493140512888969,32294.47715967551,6467320.351239596,2502.7089313049155,378214.9317,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,105,1040,1050,334,81.1471372387289,123.19154479729951,8.873946973425843,9.912312084414935,27103.143837735453,5068836.340988047,3310.7122361945885,305423.77499999997,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,106,1050,1060,334,69.14820244506836,105.226514039986,9.513427944424693,8.913397695915076,23095.499616652833,3698254.831840462,2977.0748304356352,242767.3784,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,107,1060,1070,334,53.16970107374029,82.64313537148664,9.416887743057845,9.17683358814893,17758.680158629257,2281182.5332259755,3065.062418441743,188583.3265,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,108,1070,1080,334,36.35218222775656,61.729981959561776,8.60280638759172,10.705706099280718,12141.62886407069,1272737.2846910926,3575.7058371597595,141135.675,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,109,1080,1090,334,30.47959249481655,53.39145279813365,10.113280969666205,11.65931209175514,10180.183893268728,952116.1754530414,3894.210238646217,100661.53529999999,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,110,1090,1100,334,25.19202601327932,44.37624984006003,12.60026386032684,12.219948000738334,8414.136688435294,657730.0176557207,4081.462632246604,66777.4642,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,111,1100,1110,334,19.44832537146235,34.33964575986724,16.426360668140127,11.400818724016887,6495.740674068425,393856.5644849981,3807.8734538216404,39544.6125,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,112,1110,1120,334,15.352743006202518,27.52766967141111,25.867105694496086,9.281410958881473,5127.816164071641,253096.04757780125,3099.991260266412,19823.695099999997,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,113,1120,1130,334,11.204308205144933,22.319108385180282,54.95404230072696,8.642441805427108,3742.2389405184076,166379.62810254787,2886.575563012654,6809.761,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,114,1130,1140,334,7.493294057223517,18.002105653737452,2490.3086717538854,7.431074589023149,2502.760215112655,108241.31986142084,2481.9789127337317,100.5,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,115,1140,1150,334,6.416389704469778,15.363221386559582,2557.672945808457,6.024167995112468,2143.074161292906,78833.54283839554,2012.0721103675644,83.78999999999999,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,116,1150,1160,334,5.322767688300193,12.870283210396703,810.781759823608,4.761434742626693,1777.8044078922644,55325.159431883636,1590.3192040373153,219.2704,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,117,1160,1170,334,4.450017451119848,11.506924815378637,,4.450017451119848,1486.3058286740293,44224.712448063416,1486.3058286740293,0.0,Actual absolute sum is zero; WAPE unavailable
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,118,1170,1180,334,3.6877542840815565,10.503844714483183,20514.138950788445,3.6593231463570053,1231.7099308832398,36850.471764516085,1222.2139308832398,6.0042,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,119,1180,1190,334,3.5243470014846365,10.241695394782496,7481.881501394314,3.476045523007803,1177.1318984958687,35034.03640287601,1160.9992046846062,15.733099999999999,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,120,1190,1200,334,3.644064494061623,10.406951670936426,,3.644064494061623,1217.117541016582,36173.75078912296,1217.117541016582,0.0,Actual absolute sum is zero; WAPE unavailable
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,121,1200,1210,334,4.1046848722248255,11.426644132881481,326731.3506489732,4.102941758452371,1370.9647473230918,43609.77751059794,1370.3825473230918,0.41960000000000003,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,122,1210,1220,334,5.183031924386774,13.481374931254638,154537.82027719895,5.17943012797959,1731.1326627451826,60703.65499237837,1729.929662745183,1.1202,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,123,1220,1230,334,6.7284094909657775,16.221161292223186,,6.7284094909657775,2247.2887699825696,87884.10860521879,2247.2887699825696,0.0,Actual absolute sum is zero; WAPE unavailable
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,pv,all,124,1230,1240,334,7.034612804601504,17.489310648765887,15768863.602261087,7.03455951118833,2349.560676736902,102162.57964765796,2349.542876736902,0.0149,
