variant,seed,target,population,n,absolute_error_sum,squared_error_sum,actual_abs_sum,mae,rmse,wape_pct,model_label,target_label,registry_experiment,registry_record,registry_source,registry_sha256,comparison_basis,raw_record_json,scenario,role,predictor_id,issue_hour,month,period,unit,signed_error_sum,bias,policy_label,experiment,name,order,case_id,alpha_load,alpha_pv,month_label,exploratory,label,source,forecast_reused
yesterday,none,pv,all,192168,35636325.2482,27071162877.8003,457271934.1543,185.44359751987844,375.3296906174179,7.793245678658909,,,exp002,14,reports/registry/exp002.json,0e8c2812f8bcde8dbedabab5f1612b7c3fca65f45990ea28a16c4eb3f82a38b5,original registry; preserve original protocol and population,"{""variant"": ""yesterday"", ""seed"": ""none"", ""target"": ""pv"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 35636325.2482, ""squared_error_sum"": 27071162877.8003, ""actual_abs_sum"": 457271934.1543, ""mae"": 185.44359751987844, ""rmse"": 375.3296906174179, ""wape_pct"": 7.793245678658909}",,,,,,,,,,,,,,,,,,,,,
yesterday,none,pv,generating,107413,35635895.395799994,27071160672.67709,457271934.1543,331.7651997039464,502.02461878975026,7.793151674988906,,,exp002,15,reports/registry/exp002.json,0e8c2812f8bcde8dbedabab5f1612b7c3fca65f45990ea28a16c4eb3f82a38b5,original registry; preserve original protocol and population,"{""variant"": ""yesterday"", ""seed"": ""none"", ""target"": ""pv"", ""population"": ""generating"", ""n"": 107413, ""absolute_error_sum"": 35635895.395799994, ""squared_error_sum"": 27071160672.67709, ""actual_abs_sum"": 457271934.1543, ""mae"": 331.7651997039464, ""rmse"": 502.02461878975026, ""wape_pct"": 7.793151674988906}",,,,,,,,,,,,,,,,,,,,,
mlp,42,load,all,192168,31460700.03239785,9423414106.215391,887487989.598,163.71456242661552,221.4438396092041,3.5449155820856135,,,exp002,16,reports/registry/exp002.json,0e8c2812f8bcde8dbedabab5f1612b7c3fca65f45990ea28a16c4eb3f82a38b5,original registry; preserve original protocol and population,"{""variant"": ""mlp"", ""seed"": ""42"", ""target"": ""load"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 31460700.03239785, ""squared_error_sum"": 9423414106.215391, ""actual_abs_sum"": 887487989.598, ""mae"": 163.71456242661552, ""rmse"": 221.4438396092041, ""wape_pct"": 3.5449155820856135, ""role"": ""primary"", ""scenario"": ""2""}",2,primary,,,,,,,,,,,,,,,,,,,
mlp,42,pv,all,192168,33154319.800736062,22757772015.138466,457271934.1543,172.52778714841216,344.1314275743097,7.2504602457295375,,,exp002,17,reports/registry/exp002.json,0e8c2812f8bcde8dbedabab5f1612b7c3fca65f45990ea28a16c4eb3f82a38b5,original registry; preserve original protocol and population,"{""variant"": ""mlp"", ""seed"": ""42"", ""target"": ""pv"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 33154319.800736062, ""squared_error_sum"": 22757772015.138466, ""actual_abs_sum"": 457271934.1543, ""mae"": 172.52778714841216, ""rmse"": 344.1314275743097, ""wape_pct"": 7.2504602457295375, ""role"": ""primary"", ""scenario"": ""2""}",2,primary,,,,,,,,,,,,,,,,,,,
mlp,42,pv,generating,107413,33018859.708403893,22754448280.53084,457271934.1543,307.4009636487566,460.26158814914953,7.220836714912432,,,exp002,18,reports/registry/exp002.json,0e8c2812f8bcde8dbedabab5f1612b7c3fca65f45990ea28a16c4eb3f82a38b5,original registry; preserve original protocol and population,"{""variant"": ""mlp"", ""seed"": ""42"", ""target"": ""pv"", ""population"": ""generating"", ""n"": 107413, ""absolute_error_sum"": 33018859.708403893, ""squared_error_sum"": 22754448280.53084, ""actual_abs_sum"": 457271934.1543, ""mae"": 307.4009636487566, ""rmse"": 460.26158814914953, ""wape_pct"": 7.220836714912432, ""role"": ""primary"", ""scenario"": ""2""}",2,primary,,,,,,,,,,,,,,,,,,,
mlp,42,load,all,192168,31460700.03239785,9423414106.215391,887487989.598,163.71456242661552,221.4438396092041,3.5449155820856135,,,exp002,19,reports/registry/exp002.json,0e8c2812f8bcde8dbedabab5f1612b7c3fca65f45990ea28a16c4eb3f82a38b5,original registry; preserve original protocol and population,"{""variant"": ""mlp"", ""seed"": ""42"", ""target"": ""load"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 31460700.03239785, ""squared_error_sum"": 9423414106.215391, ""actual_abs_sum"": 887487989.598, ""mae"": 163.71456242661552, ""rmse"": 221.4438396092041, ""wape_pct"": 3.5449155820856135, ""role"": ""primary"", ""scenario"": ""3""}",3,primary,,,,,,,,,,,,,,,,,,,
mlp,42,pv_corrected,all,192168,30408966.449215785,17140688815.633492,457271934.1543,158.24157221397832,298.65762017305246,6.650083719976286,,,exp002,20,reports/registry/exp002.json,0e8c2812f8bcde8dbedabab5f1612b7c3fca65f45990ea28a16c4eb3f82a38b5,original registry; preserve original protocol and population,"{""variant"": ""mlp"", ""seed"": ""42"", ""target"": ""pv_corrected"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 30408966.449215785, ""squared_error_sum"": 17140688815.633492, ""actual_abs_sum"": 457271934.1543, ""mae"": 158.24157221397832, ""rmse"": 298.65762017305246, ""wape_pct"": 6.650083719976286, ""role"": ""primary"", ""scenario"": ""3""}",3,primary,,,,,,,,,,,,,,,,,,,
mlp,42,pv_corrected,generating,107413,29755862.449941732,17009711641.112854,457271934.1543,277.02291575453376,397.9422511589976,6.507257547956362,,,exp002,21,reports/registry/exp002.json,0e8c2812f8bcde8dbedabab5f1612b7c3fca65f45990ea28a16c4eb3f82a38b5,original registry; preserve original protocol and population,"{""variant"": ""mlp"", ""seed"": ""42"", ""target"": ""pv_corrected"", ""population"": ""generating"", ""n"": 107413, ""absolute_error_sum"": 29755862.449941732, ""squared_error_sum"": 17009711641.112854, ""actual_abs_sum"": 457271934.1543, ""mae"": 277.02291575453376, ""rmse"": 397.9422511589976, ""wape_pct"": 6.507257547956362, ""role"": ""primary"", ""scenario"": ""3""}",3,primary,,,,,,,,,,,,,,,,,,,
mlp,42,load,all,192168,31460700.03239785,9423414106.215391,887487989.598,163.71456242661552,221.4438396092041,3.5449155820856135,,,exp002,22,reports/registry/exp002.json,0e8c2812f8bcde8dbedabab5f1612b7c3fca65f45990ea28a16c4eb3f82a38b5,original registry; preserve original protocol and population,"{""variant"": ""mlp"", ""seed"": ""42"", ""target"": ""load"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 31460700.03239785, ""squared_error_sum"": 9423414106.215391, ""actual_abs_sum"": 887487989.598, ""mae"": 163.71456242661552, ""rmse"": 221.4438396092041, ""wape_pct"": 3.5449155820856135, ""role"": ""primary"", ""scenario"": ""4-2""}",4-2,primary,,,,,,,,,,,,,,,,,,,
mlp,42,price,all,192168,8000.073520502192,610.3391790047577,145615.9419,0.0416306227910067,0.0563566396148199,5.493954450396747,,,exp002,23,reports/registry/exp002.json,0e8c2812f8bcde8dbedabab5f1612b7c3fca65f45990ea28a16c4eb3f82a38b5,original registry; preserve original protocol and population,"{""variant"": ""mlp"", ""seed"": ""42"", ""target"": ""price"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 8000.073520502192, ""squared_error_sum"": 610.3391790047577, ""actual_abs_sum"": 145615.9419, ""mae"": 0.0416306227910067, ""rmse"": 0.0563566396148199, ""wape_pct"": 5.493954450396747, ""role"": ""primary"", ""scenario"": ""4-2""}",4-2,primary,,,,,,,,,,,,,,,,,,,
mlp,42,pv,all,192168,33154319.800736062,22757772015.138466,457271934.1543,172.52778714841216,344.1314275743097,7.2504602457295375,,,exp002,24,reports/registry/exp002.json,0e8c2812f8bcde8dbedabab5f1612b7c3fca65f45990ea28a16c4eb3f82a38b5,original registry; preserve original protocol and population,"{""variant"": ""mlp"", ""seed"": ""42"", ""target"": ""pv"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 33154319.800736062, ""squared_error_sum"": 22757772015.138466, ""actual_abs_sum"": 457271934.1543, ""mae"": 172.52778714841216, ""rmse"": 344.1314275743097, ""wape_pct"": 7.2504602457295375, ""role"": ""primary"", ""scenario"": ""4-2""}",4-2,primary,,,,,,,,,,,,,,,,,,,
mlp,42,pv,generating,107413,33018859.708403893,22754448280.53084,457271934.1543,307.4009636487566,460.26158814914953,7.220836714912432,,,exp002,25,reports/registry/exp002.json,0e8c2812f8bcde8dbedabab5f1612b7c3fca65f45990ea28a16c4eb3f82a38b5,original registry; preserve original protocol and population,"{""variant"": ""mlp"", ""seed"": ""42"", ""target"": ""pv"", ""population"": ""generating"", ""n"": 107413, ""absolute_error_sum"": 33018859.708403893, ""squared_error_sum"": 22754448280.53084, ""actual_abs_sum"": 457271934.1543, ""mae"": 307.4009636487566, ""rmse"": 460.26158814914953, ""wape_pct"": 7.220836714912432, ""role"": ""primary"", ""scenario"": ""4-2""}",4-2,primary,,,,,,,,,,,,,,,,,,,
mlp,42,load,all,192168,31460700.03239785,9423414106.215391,887487989.598,163.71456242661552,221.4438396092041,3.5449155820856135,,,exp002,26,reports/registry/exp002.json,0e8c2812f8bcde8dbedabab5f1612b7c3fca65f45990ea28a16c4eb3f82a38b5,original registry; preserve original protocol and population,"{""variant"": ""mlp"", ""seed"": ""42"", ""target"": ""load"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 31460700.03239785, ""squared_error_sum"": 9423414106.215391, ""actual_abs_sum"": 887487989.598, ""mae"": 163.71456242661552, ""rmse"": 221.4438396092041, ""wape_pct"": 3.5449155820856135, ""role"": ""primary"", ""scenario"": ""4-3""}",4-3,primary,,,,,,,,,,,,,,,,,,,
mlp,42,price,all,192168,8000.073520502192,610.3391790047577,145615.9419,0.0416306227910067,0.0563566396148199,5.493954450396747,,,exp002,27,reports/registry/exp002.json,0e8c2812f8bcde8dbedabab5f1612b7c3fca65f45990ea28a16c4eb3f82a38b5,original registry; preserve original protocol and population,"{""variant"": ""mlp"", ""seed"": ""42"", ""target"": ""price"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 8000.073520502192, ""squared_error_sum"": 610.3391790047577, ""actual_abs_sum"": 145615.9419, ""mae"": 0.0416306227910067, ""rmse"": 0.0563566396148199, ""wape_pct"": 5.493954450396747, ""role"": ""primary"", ""scenario"": ""4-3""}",4-3,primary,,,,,,,,,,,,,,,,,,,
mlp,42,pv_corrected,all,192168,30408966.449215785,17140688815.633492,457271934.1543,158.24157221397832,298.65762017305246,6.650083719976286,,,exp002,28,reports/registry/exp002.json,0e8c2812f8bcde8dbedabab5f1612b7c3fca65f45990ea28a16c4eb3f82a38b5,original registry; preserve original protocol and population,"{""variant"": ""mlp"", ""seed"": ""42"", ""target"": ""pv_corrected"", ""population"": ""all"", ""n"": 192168, ""absolute_error_sum"": 30408966.449215785, ""squared_error_sum"": 17140688815.633492, ""actual_abs_sum"": 457271934.1543, ""mae"": 158.24157221397832, ""rmse"": 298.65762017305246, ""wape_pct"": 6.650083719976286, ""role"": ""primary"", ""scenario"": ""4-3""}",4-3,primary,,,,,,,,,,,,,,,,,,,
mlp,42,pv_corrected,generating,107413,29755862.449941732,17009711641.112854,457271934.1543,277.02291575453376,397.9422511589976,6.507257547956362,,,exp002,29,reports/registry/exp002.json,0e8c2812f8bcde8dbedabab5f1612b7c3fca65f45990ea28a16c4eb3f82a38b5,original registry; preserve original protocol and population,"{""variant"": ""mlp"", ""seed"": ""42"", ""target"": ""pv_corrected"", ""population"": ""generating"", ""n"": 107413, ""absolute_error_sum"": 29755862.449941732, ""squared_error_sum"": 17009711641.112854, ""actual_abs_sum"": 457271934.1543, ""mae"": 277.02291575453376, ""rmse"": 397.9422511589976, ""wape_pct"": 6.507257547956362, ""role"": ""primary"", ""scenario"": ""4-3""}",4-3,primary,,,,,,,,,,,,,,,,,,,
q2_calibrated_mlp,42,load,all,48096,8503166.984880272,2870174500.6181593,222048476.9355,176.79572074351864,244.28661485193987,3.829419189103579,,负载,exp003,0,reports/registry/exp003.json,dcbbe16820a2eb76a6ea96881ab98132d637825f236789f10ca77a039b2d6fda,original registry; preserve original protocol and population,"{""predictor_id"": ""primary_seed_42"", ""scenario"": ""2"", ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""load"", ""population"": ""all"", ""unit"": ""kW"", ""n"": 48096, ""absolute_error_sum"": 8503166.984880272, ""squared_error_sum"": 2870174500.6181593, ""signed_error_sum"": 93761.67155566398, ""actual_abs_sum"": 222048476.9355, ""mae"": 176.79572074351864, ""rmse"": 244.28661485193987, ""wape_pct"": 3.829419189103579, ""bias"": 1.949469218971723, ""policy_label"": ""Q2独立·费用校准"", ""experiment"": ""exp003"", ""name"": ""primary"", ""seed"": ""42"", ""order"": 6.0, ""case_id"": ""primary_seed_42"", ""alpha_load"": 0.0, ""alpha_pv"": 0.0, ""target_label"": ""负载"", ""month_label"": ""0月"", ""role"": ""primary"", ""variant"": ""q2_calibrated_mlp""}",2,primary,primary_seed_42,0.0,0.0,annual,kW,93761.67155566398,1.949469218971723,Q2独立·费用校准,exp003,primary,6.0,primary_seed_42,0.0,0.0,0月,,,,
q2_calibrated_mlp,42,load,pv_generating,26880,4692123.875587891,1543190217.3653305,142806829.5625,174.55817989538284,239.60457080033467,3.2856438938968,,负载,exp003,1,reports/registry/exp003.json,dcbbe16820a2eb76a6ea96881ab98132d637825f236789f10ca77a039b2d6fda,original registry; preserve original protocol and population,"{""predictor_id"": ""primary_seed_42"", ""scenario"": ""2"", ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""load"", ""population"": ""pv_generating"", ""unit"": ""kW"", ""n"": 26880, ""absolute_error_sum"": 4692123.875587891, ""squared_error_sum"": 1543190217.3653305, ""signed_error_sum"": 9959.602783203154, ""actual_abs_sum"": 142806829.5625, ""mae"": 174.55817989538284, ""rmse"": 239.60457080033467, ""wape_pct"": 3.2856438938968, ""bias"": 0.370520936875117, ""policy_label"": ""Q2独立·费用校准"", ""experiment"": ""exp003"", ""name"": ""primary"", ""seed"": ""42"", ""order"": 6.0, ""case_id"": ""primary_seed_42"", ""alpha_load"": 0.0, ""alpha_pv"": 0.0, ""target_label"": ""负载"", ""month_label"": ""0月"", ""role"": ""primary"", ""variant"": ""q2_calibrated_mlp""}",2,primary,primary_seed_42,0.0,0.0,annual,kW,9959.602783203154,0.370520936875117,Q2独立·费用校准,exp003,primary,6.0,primary_seed_42,0.0,0.0,0月,,,,
q2_calibrated_mlp,42,net_load,all,48096,14612966.872370996,9662178233.786337,144333055.96420002,303.82915153798643,448.21154903145714,10.124476873818535,,净负载,exp003,2,reports/registry/exp003.json,dcbbe16820a2eb76a6ea96881ab98132d637825f236789f10ca77a039b2d6fda,original registry; preserve original protocol and population,"{""predictor_id"": ""primary_seed_42"", ""scenario"": ""2"", ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""net_load"", ""population"": ""all"", ""unit"": ""kW"", ""n"": 48096, ""absolute_error_sum"": 14612966.872370996, ""squared_error_sum"": 9662178233.786337, ""signed_error_sum"": 57159.74902228953, ""actual_abs_sum"": 144333055.96420002, ""mae"": 303.82915153798643, ""rmse"": 448.21154903145714, ""wape_pct"": 10.124476873818535, ""bias"": 1.188451202226579, ""policy_label"": ""Q2独立·费用校准"", ""experiment"": ""exp003"", ""name"": ""primary"", ""seed"": ""42"", ""order"": 6.0, ""case_id"": ""primary_seed_42"", ""alpha_load"": 0.0, ""alpha_pv"": 0.0, ""target_label"": ""净负载"", ""month_label"": ""0月"", ""role"": ""primary"", ""variant"": ""q2_calibrated_mlp""}",2,primary,primary_seed_42,0.0,0.0,annual,kW,57159.74902228953,1.188451202226579,Q2独立·费用校准,exp003,primary,6.0,primary_seed_42,0.0,0.0,0月,,,,
q2_calibrated_mlp,42,net_load,pv_generating,26880,10801924.167173602,8335200602.494985,65091408.59120001,401.85729788592266,556.8566315745317,16.595007545487288,,净负载,exp003,3,reports/registry/exp003.json,dcbbe16820a2eb76a6ea96881ab98132d637825f236789f10ca77a039b2d6fda,original registry; preserve original protocol and population,"{""predictor_id"": ""primary_seed_42"", ""scenario"": ""2"", ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""net_load"", ""population"": ""pv_generating"", ""unit"": ""kW"", ""n"": 26880, ""absolute_error_sum"": 10801924.167173602, ""squared_error_sum"": 8335200602.494985, ""signed_error_sum"": -26534.856650363017, ""actual_abs_sum"": 65091408.59120001, ""mae"": 401.85729788592266, ""rmse"": 556.8566315745317, ""wape_pct"": 16.595007545487288, ""bias"": -0.987159845623624, ""policy_label"": ""Q2独立·费用校准"", ""experiment"": ""exp003"", ""name"": ""primary"", ""seed"": ""42"", ""order"": 6.0, ""case_id"": ""primary_seed_42"", ""alpha_load"": 0.0, ""alpha_pv"": 0.0, ""target_label"": ""净负载"", ""month_label"": ""0月"", ""role"": ""primary"", ""variant"": ""q2_calibrated_mlp""}",2,primary,primary_seed_42,0.0,0.0,annual,kW,-26534.856650363017,-0.987159845623624,Q2独立·费用校准,exp003,primary,6.0,primary_seed_42,0.0,0.0,0月,,,,
q2_calibrated_mlp,42,pv,all,48096,8914424.861081518,6769809671.473829,114413339.9657,185.34649162261977,375.1748780379844,7.791420881301058,,光伏,exp003,4,reports/registry/exp003.json,dcbbe16820a2eb76a6ea96881ab98132d637825f236789f10ca77a039b2d6fda,original registry; preserve original protocol and population,"{""predictor_id"": ""primary_seed_42"", ""scenario"": ""2"", ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""pv"", ""population"": ""all"", ""unit"": ""kW"", ""n"": 48096, ""absolute_error_sum"": 8914424.861081518, ""squared_error_sum"": 6769809671.473829, ""signed_error_sum"": 36601.92253337457, ""actual_abs_sum"": 114413339.9657, ""mae"": 185.34649162261977, ""rmse"": 375.1748780379844, ""wape_pct"": 7.791420881301058, ""bias"": 0.761018016745147, ""policy_label"": ""Q2独立·费用校准"", ""experiment"": ""exp003"", ""name"": ""primary"", ""seed"": ""42"", ""order"": 6.0, ""case_id"": ""primary_seed_42"", ""alpha_load"": 0.0, ""alpha_pv"": 0.0, ""target_label"": ""光伏"", ""month_label"": ""0月"", ""role"": ""primary"", ""variant"": ""q2_calibrated_mlp""}",2,primary,primary_seed_42,0.0,0.0,annual,kW,36601.92253337457,0.761018016745147,Q2独立·费用校准,exp003,primary,6.0,primary_seed_42,0.0,0.0,0月,,,,
q2_calibrated_mlp,42,pv,pv_generating,26880,8914317.397981707,6769809120.193029,114413339.9657,331.63383177015277,501.849596855795,7.791326955977452,,光伏,exp003,5,reports/registry/exp003.json,dcbbe16820a2eb76a6ea96881ab98132d637825f236789f10ca77a039b2d6fda,original registry; preserve original protocol and population,"{""predictor_id"": ""primary_seed_42"", ""scenario"": ""2"", ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""pv"", ""population"": ""pv_generating"", ""unit"": ""kW"", ""n"": 26880, ""absolute_error_sum"": 8914317.397981707, ""squared_error_sum"": 6769809120.193029, ""signed_error_sum"": 36494.459433566146, ""actual_abs_sum"": 114413339.9657, ""mae"": 331.63383177015277, ""rmse"": 501.849596855795, ""wape_pct"": 7.791326955977452, ""bias"": 1.35768078249874, ""policy_label"": ""Q2独立·费用校准"", ""experiment"": ""exp003"", ""name"": ""primary"", ""seed"": ""42"", ""order"": 6.0, ""case_id"": ""primary_seed_42"", ""alpha_load"": 0.0, ""alpha_pv"": 0.0, ""target_label"": ""光伏"", ""month_label"": ""0月"", ""role"": ""primary"", ""variant"": ""q2_calibrated_mlp""}",2,primary,primary_seed_42,0.0,0.0,annual,kW,36494.459433566146,1.35768078249874,Q2独立·费用校准,exp003,primary,6.0,primary_seed_42,0.0,0.0,0月,,,,
,42,load,all,48096,9400726.962632872,3209204298.777941,222048476.9355,195.4575632616615,258.3117746935212,4.233637218490613,,,exp004,0,reports/registry/exp004.json,e3342b25e50c9b667b95821689bfc8743831f2e0db26bcfa6177857e7f79b008,original registry; preserve original protocol and population,"{""scenario"": 2, ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""load"", ""population"": ""all"", ""unit"": ""kW"", ""n"": 48096, ""absolute_error_sum"": 9400726.962632872, ""squared_error_sum"": 3209204298.777941, ""signed_error_sum"": 4865529.367614788, ""actual_abs_sum"": 222048476.9355, ""mae"": 195.4575632616615, ""rmse"": 258.3117746935212, ""wape_pct"": 4.233637218490613, ""bias"": 101.1628694198018, ""name"": ""no_season"", ""seed"": 42, ""case_id"": ""no_season_seed_42"", ""exploratory"": false}",2,,,0.0,0.0,annual,kW,4865529.367614788,101.1628694198018,,,no_season,,no_season_seed_42,,,,False,,,
,42,load,pv_generating,26880,5156415.262762263,1708725101.667789,142806829.5625,191.83092495395329,252.12822566135063,3.61076236939042,,,exp004,1,reports/registry/exp004.json,e3342b25e50c9b667b95821689bfc8743831f2e0db26bcfa6177857e7f79b008,original registry; preserve original protocol and population,"{""scenario"": 2, ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""load"", ""population"": ""pv_generating"", ""unit"": ""kW"", ""n"": 26880, ""absolute_error_sum"": 5156415.262762263, ""squared_error_sum"": 1708725101.667789, ""signed_error_sum"": 2576559.430490757, ""actual_abs_sum"": 142806829.5625, ""mae"": 191.83092495395329, ""rmse"": 252.12822566135063, ""wape_pct"": 3.61076236939042, ""bias"": 95.85414547956684, ""name"": ""no_season"", ""seed"": 42, ""case_id"": ""no_season_seed_42"", ""exploratory"": false}",2,,,0.0,0.0,annual,kW,2576559.430490757,95.85414547956684,,,no_season,,no_season_seed_42,,,,False,,,
,42,pv,all,48096,10216542.024260243,8646471185.873417,114413339.9657,212.41978593355464,423.9991342452028,8.929502475256,,,exp004,2,reports/registry/exp004.json,e3342b25e50c9b667b95821689bfc8743831f2e0db26bcfa6177857e7f79b008,original registry; preserve original protocol and population,"{""scenario"": 2, ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""pv"", ""population"": ""all"", ""unit"": ""kW"", ""n"": 48096, ""absolute_error_sum"": 10216542.024260243, ""squared_error_sum"": 8646471185.873417, ""signed_error_sum"": -6521622.830910889, ""actual_abs_sum"": 114413339.9657, ""mae"": 212.41978593355464, ""rmse"": 423.9991342452028, ""wape_pct"": 8.929502475256, ""bias"": -135.59595040982387, ""name"": ""no_season"", ""seed"": 42, ""case_id"": ""no_season_seed_42"", ""exploratory"": false}",2,,,0.0,0.0,annual,kW,-6521622.830910889,-135.59595040982387,,,no_season,,no_season_seed_42,,,,False,,,
,42,pv,pv_generating,26880,10196459.224565892,8645922788.59077,114413339.9657,379.3325604377192,567.1409994578295,8.911949627222393,,,exp004,3,reports/registry/exp004.json,e3342b25e50c9b667b95821689bfc8743831f2e0db26bcfa6177857e7f79b008,original registry; preserve original protocol and population,"{""scenario"": 2, ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""pv"", ""population"": ""pv_generating"", ""unit"": ""kW"", ""n"": 26880, ""absolute_error_sum"": 10196459.224565892, ""squared_error_sum"": 8645922788.59077, ""signed_error_sum"": -6541705.630605243, ""actual_abs_sum"": 114413339.9657, ""mae"": 379.3325604377192, ""rmse"": 567.1409994578295, ""wape_pct"": 8.911949627222393, ""bias"": -243.36702494811172, ""name"": ""no_season"", ""seed"": 42, ""case_id"": ""no_season_seed_42"", ""exploratory"": false}",2,,,0.0,0.0,annual,kW,-6541705.630605243,-243.36702494811172,,,no_season,,no_season_seed_42,,,,False,,,
,42,net_load,all,48096,17281430.16443876,13248292996.045303,144333055.96420002,359.3111727469802,524.8382547955927,11.973300259592094,,,exp004,4,reports/registry/exp004.json,e3342b25e50c9b667b95821689bfc8743831f2e0db26bcfa6177857e7f79b008,original registry; preserve original protocol and population,"{""scenario"": 2, ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""net_load"", ""population"": ""all"", ""unit"": ""kW"", ""n"": 48096, ""absolute_error_sum"": 17281430.16443876, ""squared_error_sum"": 13248292996.045303, ""signed_error_sum"": 11387152.198525678, ""actual_abs_sum"": 144333055.96420002, ""mae"": 359.3111727469802, ""rmse"": 524.8382547955927, ""wape_pct"": 11.973300259592094, ""bias"": 236.7588198296257, ""name"": ""no_season"", ""seed"": 42, ""case_id"": ""no_season_seed_42"", ""exploratory"": false}",2,,,0.0,0.0,annual,kW,11387152.198525678,236.7588198296257,,,no_season,,no_season_seed_42,,,,False,,,
,42,net_load,pv_generating,26880,13042981.25307192,11750371274.714865,65091408.59120001,485.22995733154465,661.1669898700756,20.037945921537883,,,exp004,5,reports/registry/exp004.json,e3342b25e50c9b667b95821689bfc8743831f2e0db26bcfa6177857e7f79b008,original registry; preserve original protocol and population,"{""scenario"": 2, ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""net_load"", ""population"": ""pv_generating"", ""unit"": ""kW"", ""n"": 26880, ""absolute_error_sum"": 13042981.25307192, ""squared_error_sum"": 11750371274.714865, ""signed_error_sum"": 9118265.061095998, ""actual_abs_sum"": 65091408.59120001, ""mae"": 485.22995733154465, ""rmse"": 661.1669898700756, ""wape_pct"": 20.037945921537883, ""bias"": 339.2211704276785, ""name"": ""no_season"", ""seed"": 42, ""case_id"": ""no_season_seed_42"", ""exploratory"": false}",2,,,0.0,0.0,annual,kW,9118265.061095998,339.2211704276785,,,no_season,,no_season_seed_42,,,,False,,,
,2026,load,all,48096,9679365.66883496,3416171362.035032,222048476.9355,201.2509495349917,266.51112612490766,4.359122747618122,,,exp004,6,reports/registry/exp004.json,e3342b25e50c9b667b95821689bfc8743831f2e0db26bcfa6177857e7f79b008,original registry; preserve original protocol and population,"{""scenario"": 2, ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""load"", ""population"": ""all"", ""unit"": ""kW"", ""n"": 48096, ""absolute_error_sum"": 9679365.66883496, ""squared_error_sum"": 3416171362.035032, ""signed_error_sum"": 5528989.712081403, ""actual_abs_sum"": 222048476.9355, ""mae"": 201.2509495349917, ""rmse"": 266.51112612490766, ""wape_pct"": 4.359122747618122, ""bias"": 114.95737092650954, ""name"": ""no_season"", ""seed"": 2026, ""case_id"": ""no_season_seed_2026"", ""exploratory"": false}",2,,,0.0,0.0,annual,kW,5528989.712081403,114.95737092650954,,,no_season,,no_season_seed_2026,,,,False,,,
,2026,load,pv_generating,26880,5263759.11151776,1790153218.3647368,142806829.5625,195.82437170825,258.06580942220097,3.685929536874183,,,exp004,7,reports/registry/exp004.json,e3342b25e50c9b667b95821689bfc8743831f2e0db26bcfa6177857e7f79b008,original registry; preserve original protocol and population,"{""scenario"": 2, ""issue_hour"": 0, ""month"": 0, ""period"": ""annual"", ""target"": ""load"", ""population"": ""pv_generating"", ""unit"": ""kW"", ""n"": 26880, ""absolute_error_sum"": 5263759.11151776, ""squared_error_sum"": 1790153218.3647368, ""signed_error_sum"": 2871316.329677882, ""actual_abs_sum"": 142806829.5625, ""mae"": 195.82437170825, ""rmse"": 258.06580942220097, ""wape_pct"": 3.685929536874183, ""bias"": 106.81980393146884, ""name"": ""no_season"", ""seed"": 2026, ""case_id"": ""no_season_seed_2026"", ""exploratory"": false}",2,,,0.0,0.0,annual,kW,2871316.329677882,106.81980393146884,,,no_season,,no_season_seed_2026,,,,False,,,
