scenario,model,target,horizon,population,granularity,group,unit,n,mae,rmse,wape_pct,bias
3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,81,kW,668,383.18270680221116,562.4415698435134,12.884970617269216,12.406036653401184
3,hold_midnight_issued,load,remaining_day,all,lead_slot,82,kW,668,135.01361470200723,181.15068241828723,2.7025843345475944,-2.5830372244770277
3,hold_midnight_issued,pv,remaining_day,all,lead_slot,82,kW,668,289.30175308297606,511.5456841041565,8.370048307111103,-26.849079174070457
3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,82,kW,420,460.1275501414953,645.1311481032989,8.370048307111105,-42.7028211625692
3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,82,kW,668,370.32590491223914,550.033567568081,12.596470220278304,24.266041949593426
3,hold_midnight_issued,load,remaining_day,all,lead_slot,83,kW,668,140.73840548663216,189.8870500297931,2.819701458306608,-1.3440680251842347
3,hold_midnight_issued,pv,remaining_day,all,lead_slot,83,kW,668,287.62665632617365,512.1110376939916,8.52335700940224,-24.39349889296539
3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,83,kW,453,424.13820403064904,621.8752413724496,8.523357009402242,-35.97098733002401
3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,83,kW,668,371.5644830484041,549.7334997498488,12.804093723331588,23.049430867781155
3,hold_midnight_issued,load,remaining_day,all,lead_slot,84,kW,668,149.59500618912995,202.0382069843654,2.9989950546969246,1.6316673655523912
3,hold_midnight_issued,pv,remaining_day,all,lead_slot,84,kW,668,291.0518872551028,519.8021485640573,8.87997739735538,-6.810295857369257
3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,84,kW,334,582.1037745102057,735.1112482499643,8.879977397355383,-13.62059171473851
3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,84,kW,668,382.4502267070845,562.2589895885404,13.404765536088629,8.441963222921649
3,hold_midnight_issued,load,remaining_day,all,lead_slot,85,kW,668,140.26203913058868,191.42541558465902,2.808225642788821,-4.875520480510327
3,hold_midnight_issued,pv,remaining_day,all,lead_slot,85,kW,668,299.26312352972917,524.7157704231812,9.411877244783682,-7.182769747075947
3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,85,kW,387,516.5575362218581,689.3771209087804,9.411877244783682,-12.398165868337811
3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,85,kW,668,388.14253184270797,569.4642346544421,13.775145549811363,2.307249266565623
3,hold_midnight_issued,load,remaining_day,all,lead_slot,86,kW,668,146.4012877472779,200.03062952803492,2.929701340963238,-1.2340639652742869
3,hold_midnight_issued,pv,remaining_day,all,lead_slot,86,kW,668,290.8391253179813,509.69058466560085,9.461910961412125,-18.69032355609751
3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,86,kW,421,461.47395656154754,642.0277421297471,9.461910961412125,-29.65590530991244
3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,86,kW,668,383.29396631271874,556.0969725654533,13.690071587145793,17.456259590823226
3,hold_midnight_issued,load,remaining_day,all,lead_slot,87,kW,668,165.5939741513752,224.62158960635412,3.317072150921342,2.5936882641189696
3,hold_midnight_issued,pv,remaining_day,all,lead_slot,87,kW,668,277.4644911390184,490.0171745510092,9.384658958502673,-18.828777814220835
3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,87,kW,334,554.9289822780368,692.9889340457814,9.384658958502673,-37.65755562844167
3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,87,kW,668,377.52626909379273,538.7676896369535,13.540425871965866,21.422466078339806
3,hold_midnight_issued,load,remaining_day,all,lead_slot,88,kW,668,145.04621276365646,198.74165120802198,2.906440181161376,6.803931205989574
3,hold_midnight_issued,pv,remaining_day,all,lead_slot,88,kW,668,270.4327708505675,474.32550863831426,9.546138600261198,-12.5076518328232
3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,88,kW,346,522.1071992143904,659.0625933610515,9.5461386002612,-24.14772087955462
3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,88,kW,668,353.8707006737664,516.3025678964226,12.707962650243912,19.311583038812778
3,hold_midnight_issued,load,remaining_day,all,lead_slot,89,kW,668,149.21202351819812,201.91376284372302,2.9867858849484348,4.27483004709086
3,hold_midnight_issued,pv,remaining_day,all,lead_slot,89,kW,668,259.6042747374992,457.97516336276556,9.592472889671399,-3.290389773581271
3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,89,kW,381,455.15920085209837,606.4118364704709,9.592472889671399,-5.768977345806537
3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,89,kW,668,353.7040756205884,513.4470557050681,12.614475745419014,7.565219820672133
3,hold_midnight_issued,load,remaining_day,all,lead_slot,90,kW,668,163.48238985529338,217.73648261015384,3.2663825196796754,1.97001742237323
3,hold_midnight_issued,pv,remaining_day,all,lead_slot,90,kW,668,251.01995994599645,445.5306678232301,9.741220504366918,8.806913453325336
3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,90,kW,334,502.0399198919929,630.0755128887544,9.741220504366918,17.613826906650672
3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,90,kW,668,362.1535946700205,514.5110774529217,12.70575111550267,-6.836896030952109
3,hold_midnight_issued,load,remaining_day,all,lead_slot,91,kW,668,154.80274326561636,205.53748513338337,3.090333610878686,1.018161717185254
3,hold_midnight_issued,pv,remaining_day,all,lead_slot,91,kW,668,247.17215544804245,438.15640645420586,10.118939831436359,11.75068303604094
3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,91,kW,334,494.34431089608495,619.6467324481962,10.11893983143636,23.50136607208188
3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,91,kW,668,347.6828323714467,495.35654100509106,11.934974261383653,-10.732521318855687
3,hold_midnight_issued,load,remaining_day,all,lead_slot,92,kW,668,152.34776583477372,203.44504748538523,3.049860777431365,3.590716644965447
3,hold_midnight_issued,pv,remaining_day,all,lead_slot,92,kW,668,235.9088339527327,417.8120873104955,10.228546838391118,2.8505161302541175
3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,92,kW,334,471.81766790546527,590.8755203979144,10.228546838391116,5.701032260508232
3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,92,kW,668,327.59196501176604,467.4832802784902,11.032074541788038,0.7402005147113302
3,hold_midnight_issued,load,remaining_day,all,lead_slot,93,kW,668,159.53064569550634,215.42128626605964,3.186828707482445,-4.326597193769081
3,hold_midnight_issued,pv,remaining_day,all,lead_slot,93,kW,668,220.36350497260042,393.08786534291477,10.176335249185092,-1.4150185899039511
3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,93,kW,334,440.72700994520085,555.910190372239,10.176335249185094,-2.8300371798078983
3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,93,kW,668,317.90464530914454,451.37603936943276,10.38773823983341,-2.91157860386513
3,hold_midnight_issued,load,remaining_day,all,lead_slot,94,kW,668,157.37368535904943,211.014583656687,3.110784833952251,-17.730031906847362
3,hold_midnight_issued,pv,remaining_day,all,lead_slot,94,kW,668,205.8997708673684,364.85562809298017,10.217447643372196,3.665533216884086
3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,94,kW,334,411.7995417347368,515.9837775572466,10.217447643372196,7.331066433768175
3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,94,kW,668,300.35795604566977,423.2266033070466,9.394959045216433,-21.39556512373145
3,hold_midnight_issued,load,remaining_day,all,lead_slot,95,kW,668,150.19778876607754,202.83186731851302,3.0888087832085853,-4.8303689706175295
3,hold_midnight_issued,pv,remaining_day,all,lead_slot,95,kW,668,188.65530777109547,334.30822527483775,10.103272019465534,6.382421700318819
3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,95,kW,334,377.31061554219093,472.7832261965555,10.103272019465534,12.764843400637638
3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,95,kW,668,278.475827945738,391.7486838034187,9.003354926905123,-11.212790670936347
3,hold_midnight_issued,load,remaining_day,all,lead_slot,96,kW,668,161.16279842381468,216.18364402767673,3.5545005329603314,4.4619531816362645
3,hold_midnight_issued,pv,remaining_day,all,lead_slot,96,kW,668,173.7806552351834,312.51432415941866,10.090642775111577,6.263904944232608
3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,96,kW,334,347.5613104703668,441.96199566211163,10.090642775111576,12.527809888465216
3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,96,kW,668,277.65667660791223,379.08104286877733,9.672155753051765,-1.8019517625963426
3,hold_midnight_issued,load,remaining_day,all,lead_slot,97,kW,668,156.97560590644392,207.52355613632506,3.4821416779805934,7.665743067976018
3,hold_midnight_issued,pv,remaining_day,all,lead_slot,97,kW,668,172.48107990427155,306.7303370004033,10.992903355559166,13.258833720560132
3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,97,kW,334,344.9621598085431,433.7822025772403,10.992903355559164,26.51766744112026
3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,97,kW,668,272.83647394364806,368.2871879578324,9.183650835200492,-5.593090652584108
3,hold_midnight_issued,load,remaining_day,all,lead_slot,98,kW,668,144.49010263376536,194.55966473446185,3.1720183716228036,-2.651900577939993
3,hold_midnight_issued,pv,remaining_day,all,lead_slot,98,kW,668,161.74731425779638,286.9948591112781,11.449333447706142,22.39202389756489
3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,98,kW,334,323.4946285155927,405.87202208652513,11.449333447706138,44.78404779512978
3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,98,kW,668,252.01569068260426,347.8807567551685,7.980076299175758,-25.043924475504884
3,hold_midnight_issued,load,remaining_day,all,lead_slot,99,kW,668,162.0553595385378,211.3794863939813,3.5683775158303286,2.2906559333252385
3,hold_midnight_issued,pv,remaining_day,all,lead_slot,99,kW,668,145.99757709932913,256.5224875734442,11.588531218273873,28.10282560151576
3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,99,kW,334,291.99515419865827,362.7775809800485,11.588531218273875,56.20565120303152
3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,99,kW,668,246.09078754004213,332.07155099367475,7.489992751530372,-25.812169668190528
3,hold_midnight_issued,load,remaining_day,all,lead_slot,100,kW,668,149.42716052474077,211.68072576320827,3.2795416023641835,-4.39842248362583
3,hold_midnight_issued,pv,remaining_day,all,lead_slot,100,kW,668,130.02765341800753,228.91501942872216,11.693254361247725,28.793298562951648
3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,100,kW,334,260.055306836015,323.7347251069994,11.693254361247723,57.58659712590331
3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,100,kW,668,225.05456711172562,309.4673761306436,6.533604141812143,-33.19172104657748
3,hold_midnight_issued,load,remaining_day,all,lead_slot,101,kW,668,153.140235342011,209.84584561413703,3.386511010380841,-6.685274660118596
3,hold_midnight_issued,pv,remaining_day,all,lead_slot,101,kW,668,115.78174451764066,205.41790981619226,12.037020587869126,31.735117033369566
3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,101,kW,334,231.5634890352813,290.50479401639245,12.037020587869122,63.47023406673913
3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,101,kW,668,216.79657776328753,295.51845724424726,6.089048056558734,-38.42039169348818
3,hold_midnight_issued,load,remaining_day,all,lead_slot,102,kW,668,155.90975114342854,207.88512473552987,3.5010093234382165,-6.021095948114797
3,hold_midnight_issued,pv,remaining_day,all,lead_slot,102,kW,668,100.39445247349214,184.5116431625189,12.326723734492557,32.00365212055396
3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,102,kW,314,205.78986889686047,267.3206234815145,11.877228815958505,60.296064324367784
3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,102,kW,668,210.39645749389078,282.93223505132346,5.779096205106888,-38.02474806866876
3,hold_midnight_issued,load,remaining_day,all,lead_slot,103,kW,668,143.7270843653668,193.08398415943168,3.2255164211695533,-11.825752171884595
3,hold_midnight_issued,pv,remaining_day,all,lead_slot,103,kW,668,94.51640374867922,177.7052720993774,13.803113027765768,39.57602345996247
3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,103,kW,301,209.7573345651752,264.73130220753956,13.80311302776577,87.82984608390343
3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,103,kW,668,197.3040144256192,274.2209769030286,5.2310702606700294,-51.40177563184708
3,hold_midnight_issued,load,remaining_day,all,lead_slot,104,kW,668,147.2903505680852,197.048844599873,3.3040324087274935,-11.188992634519456
3,hold_midnight_issued,pv,remaining_day,all,lead_slot,104,kW,668,104.77695031349715,185.55672615934833,18.50561597206663,61.04702715937954
3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,104,kW,309,216.30966297022525,269.09127328683746,17.67240800286987,121.77377731666354
3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,104,kW,668,207.44903820941593,279.6283937058807,5.330541507518655,-72.236019793899
3,hold_midnight_issued,load,remaining_day,all,lead_slot,105,kW,668,162.13978083054653,219.35467242271068,3.62372883809848,-9.661218732447836
3,hold_midnight_issued,pv,remaining_day,all,lead_slot,105,kW,668,106.98000018961653,187.70931618261298,23.397864205778948,72.92983579891636
3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,105,kW,246,243.99932339220703,286.22763022970526,19.652639534850532,151.53790138819187
3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,105,kW,668,221.95040515263378,293.90793910241473,5.5250447941883385,-82.59105453136418
3,hold_midnight_issued,load,remaining_day,all,lead_slot,106,kW,668,163.81513502823663,218.8454380943444,3.606118043120655,-30.317311272898774
3,hold_midnight_issued,pv,remaining_day,all,lead_slot,106,kW,668,96.35412208008596,168.9391294251554,26.512851097912346,69.64084788156696
3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,106,kW,268,209.60592485437783,250.70395756422735,23.13918296238983,143.02209215060657
3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,106,kW,668,224.07228381593572,294.9669280142493,5.361509497875629,-99.9581591544657
3,hold_midnight_issued,load,remaining_day,all,lead_slot,107,kW,668,161.92460636878602,213.406143126254,3.7810148895960287,3.3770285518210867
3,hold_midnight_issued,pv,remaining_day,all,lead_slot,107,kW,668,74.94069998159728,131.40528918566255,26.545500345549886,53.66870921571455
3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,107,kW,276,148.6426159592356,183.4773320704616,21.754501188496654,97.15823251137454
3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,107,kW,668,192.86278919307637,247.5854818480389,4.821256888174906,-50.291680663893466
3,hold_midnight_issued,load,remaining_day,all,lead_slot,108,kW,668,168.9175567593538,228.43862744776825,4.3929632683708215,9.328139825092254
3,hold_midnight_issued,pv,remaining_day,all,lead_slot,108,kW,668,45.1611214550494,84.88902521326874,21.374913983989522,27.6121388133352
3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,108,kW,182,123.73285814954819,150.8379302743707,15.95583836844779,59.32230647556419
3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,108,kW,668,179.45171614748702,239.37258546407296,4.938262611754647,-18.283998988242953
3,hold_midnight_issued,load,remaining_day,all,lead_slot,109,kW,334,151.39673572989446,201.05336272095312,3.6489102258406954,4.5961976439934915
3,hold_midnight_issued,pv,remaining_day,all,lead_slot,109,kW,334,67.59577536123304,111.59724836036719,22.42861576009743,47.59333195909315
3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,109,kW,236,95.64738156590921,132.76077971667416,22.424436486371153,67.33883878491461
3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,109,kW,334,169.35070444271125,221.50320607461495,4.401334423938195,-42.99713431509965
3,hold_midnight_issued,load,remaining_day,all,lead_slot,110,kW,334,150.8549398336217,200.05245089717158,3.5209943148082776,0.11493280462880642
3,hold_midnight_issued,pv,remaining_day,all,lead_slot,110,kW,334,91.35155473541077,147.7463449988634,45.69119185215661,85.59261496163147
3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,110,kW,245,111.69481693811291,166.80464611459067,40.97973841575982,103.84385414447094
3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,110,kW,334,176.69344971439028,235.87176952874802,4.32594108914303,-85.47768215700263
